,text,label,aug_text
341,"	Whips like a pro!!!
	I learned a long time ago, if you go KitchenAid, you go for life. They make the highest quality, longest life products I have ever seen. This hand mixer is the third of its kind I've owned. I've had two of the Braun models and they died out after about a year of average use. I finally got the KitchenAid and it has been going strong for a few years now. I really like having the ability to go down to the bottom of a large pot, a full 8"". Even though it is of substantial weight, it fits your hand like a glove. I found it far superior to the Braun, as a matter of fact, it doesn't even compare.
The plastic cup with lid makes an excellent accessory since you can mix and store without wasting time. The chopper is the most efficient I have seen, does a better job that a food processor. I especially like the multi-speed dial. It goes from 1 to 9 so it has the power you need, when you need it. Egg white or whip cream doesn't even challenge it, the whipping attachment makes sure of that.  This baby  handles like a pro. There are times when you don't need the big mixer and the immersion blender really fills in nicely. You won't be disappointed with the quality, power or its sleek look
",1,"Whips like a pro!!! I learned a long time ago that if you go KitchenAid, you go for life. They produce the highest quality and most durable products I have ever seen. This hand mixer is the third of its kind I have owned. I had two of the Braun models and they died out after about a year of average use. I finally got KitchenAid and it's been successful for a few years. I really like it when I have the opportunity to go to the bottom in a big pot, a full 8. "" Although it is of considerable weight, it lies like a glove in the hand. I found it far superior to Braun, in fact, it's not even comparable. The plastic cup with lid is an excellent accessory, as it can be mixed and stored without wasting time. The helicopter is the most efficient I have ever seen, does a better job than a food processor. I particularly like the multi-speed. It goes from 1 to 9, so it has the power you need when you need it. Egg whites or whipped cream don't even challenge that, the whipped cream attachment ensures that. This baby is acting like a pro. There are times when you don't need a big blender and the blender fills up really well."
342,"	Excellent Pan and great for bench pressing, too!
	Cooks evenly as all get out, cleans up fine in the dishwasher, and the non-stick coating seems to work just fine, but the thing weighs more than my Grandpa's old blue Buick!  

It does have the extra little handle on the far side to make it easier to pick up with two hands, so it is manageable.  But it is heavy.  And the handle gets HOT.

So, if you want a great pan and are willing to put up with the weight, hot handle, pick one up when it's on sale and you'l be a happy cook
",1,"Excellent pan and also excellent for bench press! Cook evenly when everyone is out, tidy up well in the dishwasher and the non-stick coating seems to work fine, but this thing weighs more than Grandpa's old blue Buick! It has the extra small handle on the other side to make it easier to pick up with two hands, so it's manageable. But it's hard. And the handle gets hot. So if you want a large pan and are willing to bear the weight, the hot grip, take one when it is on sale and you will be a happy cook."
343,"	Great dish!
	I'm a true Longaberger fan, but since they're getting out of control on their prices lately, I thought I'd try something else.  This piece by far is the ONLY piece of pottery that I've found that can stand up to Longaberger's quality.  This dish cleans beautifully and holds a nice-sized lasagna.  I'm very, very happy with it and only wish I'd found the Le Creuset brand before now.  Grab this dish - it will quickly become your favorite!  I love the color
",1,"Great dish! I'm a real Longaberger fan, but as they've been pushing prices out of control lately, I thought I'd try something different. This piece is by far the only piece of ceramic I have found that can withstand Longabergers quality. This dish cleans beautifully and holds a nice-sized lasagna. I am very, very happy with it and just wish I had found the Le Creuset brand earlier. Grab this dish - it will quickly become your favorite! I love the color"
344,"	Sliced Bread = Shark Sweeper
	I hate taking out the vacuum and trying to find a plug for it.  This means I wait until I absolutely have to use the vacuum and the house is a mess.  This thing is so light and convenient that I pull it out whenever there is a mess and I don't hate doing it.  I have had it for about 3 months now and the battery is great.  In fact I keep forgetting to plug it back in and it still is always ready for me.  It works great on my wood floor and area rugs.
",1,"I hate to pull out the vacuum and try to find a plug for it. This means that I have to wait until I absolutely have to use the vacuum and the house is a mess. The thing is so light and comfortable that whenever there is chaos I always pull it out, and I don't hate doing it. I have been using it for about 3 months now and the battery is great. In fact, I keep forgetting to plug it in again and it's still ready for me. It works brilliantly on my wooden floor and carpets."
345,"	Fantastic
	I got a set of four of these same steak knives for Christmas 2004, and they've been excellent. They've seen constant use and are still razor-sharp.

It's been a real revelation to me: So this is what good kitchen knives are like, and this is why they cost more than the lightweight stuff! 

I've never had a genuinely good chef's knife, paring knife, etc. But when I'm ready to get a serious set, I know exactly what brand I'll buy
",1,"Fantastic, I got a set of four of these same steak knives for Christmas 2004 and they were excellent. They are constantly in use and still razor sharp. It was a real revelation to me: these are good kitchen knives, and therefore they cost more than light ones! I've never had a really good chef's knife, paring knife etc. But when I'm ready to get a serious set, I know exactly what brand I'm going to buy."
346,"	Great set of knives!
	These knives came in a beautiful box, and are the perfect steak knife
",1,Great set of knives! These knives came in a beautiful box and are the perfect steak knife
347,"	I love this bowl!
	I have several pieces of All Clad.  I love this little bowl!  It's great for mixing brownie's, eggs, pancakes....etc.  I have other bowls, but, this is the one I reach for.  You're buying with confidence when you purchase All Clad.  The name speaks for itself, quality!  You will not be disappointed
",1,"I love this bowl! I have several pieces of All Clad. I love this little bowl! It is ideal for mixing brownie's, eggs, pancakes.... etc. I have other bowls, but that's the one I'm reaching for. You buy with confidence when you buy All Clad. The name speaks for itself, quality! You will not be disappointed"
348,"	Fantastic deal - plenty of light
	Very lightweight - can use it on a magazine even - clipping it to the bottom of the magazine works well.  Plenty of light to read by too - I sometimes don't need my reading glasses when using it
",1,Fantastic deal - lots of light Very light - can even use it on a magazine - clip it to the bottom of the magazine works well. Lots of light to read - sometimes I don't need reading glasses when I use them
349,"	Nicely Designed Small Pitcher
	The pitcher does what it's supposed to do and is easy to clean.  My only wish is that they would make a pitcher like this microwavable and with lines showing the ounces of the contents.  That way you could pour the amount you need and pre-warm the milk in the pitcher prior to frothing, achieving better  and  faster  and  more convenient results
",1,"Beautifully designed small pitcher The pitcher does what it should and is easy to clean. My only wish is that they make a pitcher like this microwaveable and provide lines that show the ounces of the contents. This way, the required amount could be poured out and the milk preheated in the pot before foaming, which would give better, faster and more comfortable results."
350,"	Wonderful find...
	I just received this set the other day, and am absolutely thrilled. It is top-notch quality, and the pieces are very heavy. My silverware drawer looks so pretty and perfect, I am tickled every time I open it! It is definitely the last set I'll ever need. And at this price,(and free shipping to boot) there is no better deal anywhere
",1,"Wonderful find... I received this set the other day and I'm absolutely thrilled. It's top quality, and the pieces are very heavy. My silver drawer looks so pretty and perfect that I am tickled every time I open it! It's definitely the last set I'll ever need. And at that price (and free shipping), there's no better deal anywhere."
351,"	My favorite salad spinner
	This is my favorite salad spinner, and I've tried several over the last couple years.  It dries my lettuce very well, and has some useful features that I haven't seen in other spinners.

Like the old Zyliss spinner, you pull on a handle to spin the basket.  But with this one the more you pull, the faster it spins, kind of like revving up a top or something.   It spins much faster than those 'crank' spinners or the 'push down' type -and faster spinning means more water off your veggies.

As for the new features, here are my top five: 

1) The lid is clear, so you can see the veggies spinning around in there and make sure you're not overfilling the spinner, the lettuce isnt bunching up in one corner, etc. OK, it's also just mesmerizing to watch your food spin round and round.  Kind of like watching your clothes roll around in the dryer.

2) There is a brake! So after you've whipped  your veggies into a frenzy, you can slam them to a stop -which also helps get more water off.  This works better on the small sized spinner, since there is less weight to stop, but even on the big spinner it works very well.  I have seen a brake on another spinner, but this one works much better.

3) The cord pulls itself back in -and gently: I disliked how the old 'string' spinners would yank on your arm, and if you didn't respond just right the string wouldn't pull in at all: it ends up just sitting there in a pile.  You'd have to take the lid off and wind it up yourself!  This new design winds the cord up every time.

4) The basket is smooth on the inside -that's something I defintely have not seen before.  It's a subtle feature, but very helpful: it helps make sure little bits of your lettuce dont get stuck in the basket when you're cleaning it out.

5) You can stack things on top of it, both in the fridge and in the cupboard, because the top is mostly flat.  The handle even sits in its own little pocket in the lid so that it's not in the way.  In my house fridge space is valuable and I appreciate being able to stack this spinner like I do with my tupperware.

So, overall I am impressed with this spinner (so impressed that I've also given it as a gift!).  It does its job very well and has thoughtful extra features which make it more helpful around the kitchen
",1,"My Favorite Salad Spinner This is my favorite salad spinner, and I have tried several in recent years. It dries my salad very well and has some useful properties that I have not seen in other spinners. Like the old Zyliss spinner, you pull a handle to turn the basket. But with this one, the more you pull, the faster it turns, as if you pull up a bit or something. It spins much faster than the ""crank spinners"" or the ""push-down"" version - and faster spinning means more water from the vegetables. As for the new features, here are my top five: 1) The lid is clear so you can see the vegetables spinning around in it and make sure you don't overfill the spinner, the salad isn't clenched in a corner, etc. OK, it's also just fascinating to watch the food rotate around the clock. It's like watching clothes roll around in the dryer. 2) There is a brake! So, after whipping your vegetables into a frenzy, you can bring them to a standstill - which also helps drain more water. This works better on the small spinner, as less weight is to be stopped, but even on the big spinner it works very well. I've seen a brake on another spinner but it works much better. 3) The string pulls itself back in - and gently: I didn't like the old ""string spinners"" wriggling on your arm, and if you didn't react properly, the string wouldn't pull in at all: it just ends up in a pile. You would have to take the lid off and put it on yourself! This new design pulls the cord every time. 4) The basket is smooth on the inside - I definitely have not experienced that yet."
352,"	Concepts Electronix Hot Diggity Dogger -Best appliance I ever bought!
	I bought the Hot Diggity Dogger many years ago. We are still using it!! My kids have made their own hot dogs for years. My middle one loves it. He is getting his own place now and I am going to get him one for Christmas. He has used it the most. He loves it. It is the only appliance that I have ever gotten that has truly paid for itself
",1,Concepts Electronix Hot Diggity Dogger - Best device I ever bought! I bought the Hot Diggity Dogger many years ago. We still use it!! My kids have been making their own hot dogs for years. My middle sister loves it. He's getting his own place now and I'll get him one for Christmas. He used them the most. He loves it. It's the only device I've ever got that really paid off
353,"	Love it - at the right price
	I picked this up on a special promotion for ~$20, and for that price it is unbeatable.  Has held up for years of regular use  and  dishwasher cleaning.  Be sure to get some soft spatulas with your first non-stick pan purchase...
",1,"Love it - at the right price I picked up this offer for about $20, and for that price it's unbeatable. Has held up over years through regular use and dishwasher cleaning. Make sure you get a few soft spatulas when you buy your first non-stick pans..."
354,"	So why did I absolutely love this pan?
	Well, ""um"" My dad has my first Calphalon pan. He stole it from me. ha, ha...He loves it to cook my mom breakfast. 

So, I needed a new one. 

This pan has a triple-coated nonstick interior - nothing sticks, it just slips around. 

Trust me, this is important when frying eggs. 

There is also a certain sound that seems to be unique to these pans. The food not only cooks well, it sounds good while it is cooking. Yeah, that sounds strange, but you will see what I mean. These pans just have a touch of class to them that is unequalled. 

The tri-ply stainless construction includes an aluminum core. It is meticulously crafted and the pan sits flat and doesn't move, even on the flat cooktops. The heat distribution is great. 

Flared Rim and sloped sides perfect for omelets or saut ing 
Stay Cool Handle - very impressive, didn't even get warm
100% dishwasher safe

This pan is also oven safe to 450 degrees, however they don't recommend you use this for broiler use as it will damage the nonstick surface of the pan. 

I was skeptical because on a flat cooking surface, many pans will actually start spinning. This pan just sat there and that was impressive. 

The base is completely flat and that is the beauty. You would be amazed at how many pans are not completely flat. 

Covered by a lifetime Warranty so they will repair or replace any item that is found to be defective. 

The Nonstick Calphalon Cookware is a real favorite for frying because nothing sticks! 

Made this cook smile!

~TheRebeccaReview.com
",1,"So why did I love this pan so much? Well, ""um,"" my dad has my first calphalon pan. He stole it from me. ha, ha... He loves to cook my mother's breakfast. So I needed a new one. This pan has a triple-coated non-stick inside - nothing sticks, it just slips around. Trust me, that's important when you're frying eggs. There is also a certain sound that seems to be unique to these pans. The food not only cooks well, it also sounds good while it is being cooked. Yes, that sounds strange, but you will see what I mean. These pans simply have a touch of class that is unparalleled. The three-layer stainless steel construction includes an aluminum core. It is carefully processed and the pan sits flat and does not even move on the flat hotplates. The heat distribution is great. Parked rims and sloping sides perfect for omelets or sour cucumber grill - very impressive, not even got warm 100% dishwasher safe This pan is also oven-proof to 450 degrees, but they do not recommend using these for the grill as they damage the non-stick surface of the pan. I was sceptical because on a flat hob many pans actually start to turn."
355,"	Great Pan
	We are replacing all our coated pans.  This is a great pa
",1,Large pan We replace all our coated pans. This is a great success
356,"	Excellent product for whole grain bread and muffins
	If you like to bake this is a nice product to have in your arsenal of tools.  I bake whole grain muffins and breads every week and find this pan to be extremely useful.  

The breads that I have made released easily after they had cooled.  I find it best to place this pan on a cooling rack for about an hour before removing the bread from the pans.  If you do this it releases completely.  If the bread is still warm when you try to remove it, it might not come out in one piece.

I have found that it is best to put this pan on a half sheet pan prior to filling it with dough or batter.  If you try to carry it to the oven without a pan underneath it, it is not very steady.

If you don't have other silicone bakeware you are unfamiliar with the nicest feature of this product.  You can squish it up in a ball to store it, and bounces back to its original shape when you need it.

My only complaint about this pan is that the bread does not brown as well on the bottom as sides as it does in a metal pan.  But, being able to make 6 medium sized loaves at one time more than makes up for decrease in browning.
",1,"Great product for whole wheat bread and muffins If you like to bake, this is a nice product that you should have in your arsenal of tools. I bake whole grain muffins and bread every week and find this pan extremely useful. The loaves I made were easily loosened after they had cooled down. It is best to place this pan on a cooling rack for about an hour before removing the bread from the pan. If you do this, it will dissolve completely. If the bread is still warm when you take it out, it may not come out in one piece. I have found that it is best to put this pan on half a pan before filling it with dough or dough. If you try to carry it into the oven without a pan underneath, it is not very stable. If you do not have other silicone baked goods, you are not familiar with the most beautiful feature of this product. You can squeeze it into a ball to store it, and jump back into its original shape when you need it. My only complaint about this pan is that the bread is not as brown on the bottom as it is in a metal pan. But the fact that you can make 6 medium-sized loaves at the same time more than offsets the reduction in the amount of browning."
357,"	Worth the $$!  Even heat distribution and fabulous results.
	I've made everything from braised short ribs to homemade Mole in this and I can truly say it is fabulous.  Goes from stovetop to oven perfectly and retains heat better than any cookware I've used. Cannot reccomend it highly enough
",1,"That's worth $$! Also heat distribution and fabulous results. I've done everything here, from braised short ribs to homemade moles, and I can really say it's fabulous. Goes perfectly from stove to stove and holds the heat better than any cookware I've used. Can't be highly recommended enough"
358,"	Nice for small batches of sauces
	Worked very well when whipping up a roux. The heavy disc bottom did a good job of evenly distributing heat and didn't scorch. The rounded sides meant that I had no problem getting a whisk into the sides of the pan. Cleaned up easily and looks really nice. Whoever designed this stuff got the shape and materials right; it is very aesthetically pleasing.

The main downside is that at 1 quart, it is not as useful if you need to cook for more than 2-4 people.

Note to the person who had the pan discolor: simply sprinkle a little bit of ""Barkeeper's Friend"" in the pan and rub with a damp sponge. I find this cleaner shines up all my stainless steel to like-new condition with no scrubbing or scratching. It also works to keep the copper banding looking shiny
",1,"Nice for small batches of sauces Worked very well when you whip up a roux. The heavy disc base distributed the heat evenly and did not burn. The rounded sides meant I had no problem getting a whisk into the sides of the pan. Slightly tidy and looks really good. Whoever designed this stuff has chosen the right shape and materials; it is very aesthetic. The main disadvantage is that it is not so useful if you have to cook for more than 2-4 people. Note for the person who discoloured the pan: Simply sprinkle a little ""Bartender's Friend"" into the pan and rub with a damp sponge. I find that this cleaner lights up my entire stainless steel in mint condition without scrubbing or scratching. It also works to make the copper ribbons look shiny"
359,"	Perfect little kitchen helper
	I bought a dozen of these from another retailer (at half price) and I love them! They are perfect for everything that requires a small size container.  I use the cups to beat two eggs, melt butter, heat up baby food (never heat food in any plastic), to serve ketchup or other condiments, store a small amount of leftovers, etc. By using the appropriately sized cup, I save a lot of space in both the fridge and the dishwasher.  I recommend these highly
",1,"Perfect little kitchen aid, a dozen of which I bought from another dealer (half price) and which I love! They are perfect for anything that requires a small container. I use the cups to beat two eggs, melt butter, heat baby food (never heat food in any plastic), serve ketchup or other spices, store a small amount of leftovers, etc. By using the correspondingly large cup I save a lot of space in the fridge as well as in the dishwasher. I highly recommend this"
360,"	This is my second set of Pyrex Custard Cups ...
	... and I don't even make Custard! *LOL*  I just love these for small servings of ice cream, fruit, side dishes, etc.  They are great with meals for anything that you don't want to mix with the other foods on your plate.  They are perfect for snacks and desserts.  They are great for things such as pickles, olives, chopped onions, relish, dips, etc. on a casual buffet or picnic table.  They also work well for pre-portioning ingredients when making a complicated recipe or allowing younger kids to cook with you.  The typical Pyrex glass which is thick and a bit heavy is perfect for my family because it holds up to less than gentle everyday use.  I still want my children to learn to be careful with china and glassware, but I see no reason to be too 'precious' about everday dishware
",1,"This is my second set of Pyrex Pudding Cups...... and I don't even make pudding! * LOL * I love this for small portions of ice cream, fruit, side dishes, etc. They are great with meals for anything you don't want to mix with the other foods on your plate. They are perfect for snacks and desserts. They are great for things like pickles, olives, chopped onions, relish, dips, etc. on a casual buffet or picnic table. They are also good for preportioning ingredients, if you make a complicated recipe or allow younger children to cook with them. The typical Pyrex glass, which is thick and a bit heavy, is perfect for my family because it lasts less than gentle everyday use. I want my children to learn to be careful with porcelain and glassware, but I see no reason to be too ""precious"" with crockery"
361,"	Lovely Little Bowls For Great Price
	*****
I bought two sets of four bowls to complement my nice set of everyday dishes for times when you want just a little bit of something---like a little yogurt, or some granola, some fresh raspberries---and we use them all the time.  I agree with a previous reviewer that they would be wonderful for food prep.

They are not thin, as a previous reviewer has noted.  They are not thick or bulky either, though, just perfect.  They seem like they will last a long time and wear quite well.  They almost look, well...elegant, which seems kind of cool for just Pyrex and for the price.  

The bowls come well-packaged, and although the price is very low, they definitely don't seem cheaply made.  I haven't seen them in stores, either.  Great buy!
****
",1,"Nice little bowls at a great price * * * * I bought two sets of four bowls to complement my nice set of everyday dishes for times when you just want a bit of something - like a little yogurt, or some cereal, some fresh raspberries - and we use them all the time. I agree with a previous reviewer that they would be wonderful for food preparation. They are not thin, as one previous reviewer noted. They are not thick or bulky, but simply perfect. They seem to last a long time and carry themselves quite well. They almost look, well... elegant, which seems cool for Pyrex and the price. The bowls are well packaged and although the price is very low, they definitely do not look cheap. I haven't seen them in shops either. Great buy! """
362,"	Pyrex baking cups (6)oz)
	These small cups come in handy for making custard, warming baby food and for individual servings of snacks, and food items,etc.  Delivery was prompt. They don't seem to be available in the department stores or discount stores anymore so was delighted to find them on line.  Lynn Martin in Va
",1,"Pyrex baking cups (6) oz) These small cups are useful for preparing puddings, warming baby food and for individual portions of snacks, foods, etc. The delivery was prompt. They no longer seem to be available in department stores or discount stores, so they were happy to find them online. Lynn Martin in Va."
363,"	Nearly Perfect
	Lots of reviews already, so let's not waste your time:

Pros:
- easy to setup (no waiting for charcoal or having to buy propane)
- easy to clean
- practical. U can use it indoor/outdoor
- No flames, so it's quite hard to actually burn the food

Cons:
- Doesn't cook the food 100% evenly. Noticed that the area around the thermostat is hotter. Not by much though, but you can notice the grill marks on the food stronger when near the thermostat
- Doesn't get really really hot. If you're trying to cook Brazilian style (large chunk of meat), it might not work out. However, it's great if you cut it into smaller chunks of meat.

Overall:
I love this so much that some days I use this for lunch and for dinner. There are no pans to clean. Only reason I don't give 5 stars is because it's not even throughout the whole plate.
",1,"Almost perfect Many reviews already, so we do not waste time: professionals: - easy to set up (no waiting to buy charcoal or propane gas) - easy to clean - practical. U can use it indoors / outdoors - No flames, so it's pretty difficult to actually burn the food Cons: - Don't cook the food 100% evenly. Note that the area around the thermostat is hotter. Not much, but the grill marks on the food are noticeable more when you are near the thermostat - it doesn't get really hot. If you're trying to cook Brazilian style (big cuts of meat), it might not work. But it's great if you cut it into smaller pieces of meat. Overall: I love it so much that I sometimes use it for lunch and dinner. There are no pans to clean. Just because I don't give five stars, it doesn't mean it's all over the plate."
364,"	Perfect Grill for the Apartment Dweller
	This little grill is not so little, with a large grill surface, but it takes up so little space on my apartment's patio - so it is perfect for those of us who only have a small patio or balcony. It is easy to use, easy to clean, and grills perfectly - no mess, no fuss.
",1,"Perfect barbecue for the apartment dweller This small barbecue is not that small, with a large barbecue area, but it takes up so little space on the terrace of my apartment - so it is perfect for those of us who only have a small terrace or balcony. It's easy to use, easy to clean and grills perfectly - no clutter, no fuss."
365,"	Love the plates but they arrived scratched
	I'm sticking with the lighter colors due to scratching.  My persimmon 16 piece setting arrived with two dinner plates scratched.  I think next time I'll order them as individual place settings as they weren't packed well.  Amazon will give me a 20% discount for keeping them.
",1,Love the plates but they came scratched I stuck with the lighter colors due to scratches. My 16-piece Persimmon set arrived with two scratched plates. I think next time I will order them as individual seat settings as they were not well packed. Amazon gives me a 20% discount if I keep them.
366,"	Very nice, durable and attractive
	I like this place setting color, but I have taken the advice of others and I use coffee filters between pieces for storage.  It is a great place setting
",1,"Very nice, durable and attractive I like this place setting color, but I have taken the advice of others and I use coffee filters between pieces for storage. It's a great place"
367,"	Great timer!!!
	I've been using mine almost daily for cooking and/or laundry, and it is still running off the original battery after more than 6 months. The one small criticism that I have is that the buttons are too easily pushed, and I can't stick it in my pocket without stopping it or changing the setting somehow.  Other than that, it's ALL good..
",1,"Great timer!!! I have used mine almost daily for cooking and / or washing clothes, and it is still empty after more than 6 months. The only slight criticism I have is that the buttons are pressed too lightly and I cannot put them in my pocket without stopping them or changing the setting in any way. Otherwise it's ALL good."
368,"	Works well; just what I was looking for
	I bought this timer, because my husband wanted one similar to the one his mom had, with the big display and the simple, three-button operation. This particular timer was better priced than most I looked at, and I liked the extra large display. I have been very happy with it. The buttons don't stick like other timers I have used. I like the way the memory feature works, and the bonus feature that it can count up is also nice
",1,"Works well; exactly what I was looking for, I bought this timer because my husband wanted one similar to his mother, with the large display and easy operation with three buttons. This particular timer was better priced than most I looked at, and I liked the extra large display. I'm very happy with that. The keys do not stick like other timers I used. I like the way the memory function works, and the bonus feature that can count it is also nice"
369,"	So far I am very pleased!!!
	Had this on my Amazon wish list, but then came across it for the same price at a Target store and bought it (sorry Amazon). And I really am pleased so far. My toddler has allergies and his allergist had recommended an air purifier for his room. We did lots of research in looking for the right one that was still affordable. I really like that this one has washable filters. Lots of $$$ savings there. Since getting this, my son has had fewer runny noses and no severe allergy symptons. We've even been able to drop two of his three allergy meds - - not sure yet though if this is due to the seasons, or perhaps we were possibly over-medicating him before, or if this thing really does work that kind of miracle. Either way, fewer snotty noses makes me happy. In regard to the concerns over noise, this one is fairly quiet. I keep it on low pretty much all the time and it is hardly noticeable. My son has no problem sleeping with it running in the same room. The oscillating feature is nice and it has a small nightlight on it that comes in handy. I would definitely recommend the Honeywell HFD 120.
",1,"So far I am very satisfied!!! Had that on my Amazon wishlist, but then came across it at a Target store for the same price and bought it (sorry Amazon). And I'm really happy so far. My toddler has allergies and his allergist recommended him to use an air purifier. We did a lot of research to find the right one that is still affordable. I like it that this filter is washable. There are plenty of savings. Since then, my son has had fewer runny noses and no severe allergy symptoms. We have even been able to drop two of his three allergies - but not yet sure if it is due to the seasons, or whether we have perhaps treated him excessively before, or whether this thing really works such a miracle. Either way, fewer snotty noses makes me happy. As far as noise pollution is concerned, it is quite quiet here. I keep it low all the time and it's barely noticeable. My son has no problem sleeping in the same room. The oscillating function is beautiful and it has a small nightlight on it that is practical. I would definitely recommend the Honeywell HFD 120."
370,"	Excellent Little Heater
	I bought this heater three years ago based on the good reviews and cheap price.  I expected it to get me through that winter only.  I have used this thing just about daily for the past three years, heat in fall/winter and fan in summer.  It still works quite well and seems ready for the upcoming winter.  The only problem I am beginning to notice now is that the on/off/heat control wheel is starting to become loose.  Otherwise it does a great job for the intended task and has already lasted longer than anticipated.  The thermostat on it is finicky and takes a little playing around with it to do basically what you want but the heat does cycle on/off more or less appropriately.  I'd give 5 stars if the thermostat was perfect but it is what it is and that is good enough.  I just bought two more, my old one will go to the garage for duty there until it eventually fails.  A good, solid product for a very good price
",1,"Excellent small heater I bought this heater three years ago due to the good reviews and the favorable price. I was expecting to get through this winter. I've used this thing almost every day for the last three years, heat in the fall / winter and fan in the summer. It is still working quite well and seems ready for the coming winter. The only problem I am starting to notice is that the wheel of the on / off / heat control system is starting to unravel. Otherwise he does a great job for the intended task and has already lasted longer than expected. The thermostat on it is fine and needs a little bit to play with, to basically do what you want, but the heat is more or less adequate. I would give 5 stars if the thermostat were perfect, but it is what it is, and that is good enough. I have just bought two more, my old one will go to the workshop there until it stops working. A good, solid product at a very good price"
371,"	Best $20 spent
	Best 20$ I've ever spent. It does have some flaws as stated previously in other reviews, the knobs are hard to read but I've found that I use it so much that I really don't need to be able to see it anymore. The thermometer seems stable, I never have a problem with it getting too hot in the winter, and it manages to heat my efficiency apartment very well. The cord is 'regular' length so it's not tiny and I don't need an extension cord. Over all on a students budget I've definitely found a winner
",1,"Best $20 spent Best $20 I've ever spent. It has some bugs, as mentioned in other reviews, the buttons are hard to read, but I have found that I use it so much that I really don't need to see it anymore. The thermometer seems stable, I never have a problem with it getting too hot in winter and it manages to heat my apartment very well. The cord is ""normal"" long, so not tiny and I do not need an extension cord. Overall, I've definitely found a winner with a student budget"
372,"	Great press and fantastic accessories!
	I've had another press for many years, but I couldn't get to it and had cravings for some Spritz cookies. So... I went out and bought this cookie press and to my amazement was very impressed with all the additional accessories it came with. The press worked beautifully (I've only used the small barrel so far.) I was concerned that it was battery operated, my last one was a plug in model. But it is nice not to be limited to working near a plug. We had no problems with the unit, it worked quite nicely. I'm looking forward to trying out some of the accessory attachments in the future. I would definitely recommend this press to anyone looking to buy a cookie press
",1,"Great press and fantastic accessories! I've had a different press for many years, but I couldn't get it on and I was hungry for a few biscuits. So... I went out and bought this biscuit press and was amazed by all the extra stuff it brought with it. The press worked wonderfully (I used only the small barrel). I was worried it was battery-powered, my last model was a socket model. But it's nice not to be limited to working near a plug. We had no problems with the device, it worked quite well. I look forward to trying out some of the accessories in the future. I would recommend this press to anyone who wants to buy a biscuit press"
373,"	Great little percolator!
	Works great!  Makes small amounts of delicious coffee!  Very handy
",1,Great little percolator! Works great! Makes small amounts of delicious coffee! Very practical
374,"	Beautiful, but...
	We have had this dinnerware for several years. It really is beautiful. However, it chips quite easily (or maybe we are just a bit rough with 4 kids!) and so I find I have to buy some new ones each year so I have enough unchipped plates when company comes
",1,"Nice but... This crockery we have been using for several years. It's really nice. But it is also very easy (or maybe we are just a bit rough with 4 children!) and so I find that I have to buy a few new ones every year, so that I have enough unchipped plates when the company comes"
375,"	So Delish!!!
	This product works wonders! I am big into making my own flavors, and making healthier than store bought versions.  This machine is great for that! It isn't loud at all, definately a big upgrade from the salt and ice mixer I used to have that could wake up the dead.  The fact that you just pop your ingredients in the canister and stick it in is amazing, no messy clean up whatsoever, or need for trips to the store for ice/salt.  The only slight disadvantage is that if you want to add toppings that spread throughout, you need to add it after its almost at icecream consistency and for that you have to pop off the top (theres no slide window to add through while its mixing).   But even doing that extra step is simple after 30 min's of churning.  Soft ice cream DEFINATELY never takes longer than 45, usually 37-40, and hard is about 45-48 min.   
Buy it and Enjoy!!
",1,"So Delish!!! This product works wonders! I'm a big fan of making my own flavours and making them healthier than purchased versions. This machine is great for that! It's not loud at all, definitely a big upgrade from the salt and ice mixer I used to have that could wake the dead. The fact that you just put your ingredients in the canister and put them in it is amazing, no messy cleaning up, or the need for trips to the ice / salt shop. The only slight downside is that if you want to add toppings that spread everywhere, you have to add it after its almost ice cream consistency and for that you have to jump from top to bottom (there is no sliding window to add it during its blend). But even that extra step is easy after 30 minutes of turmoil. Soft ice cream never lasts longer than 45, usually 37-40 minutes, and hard is about 45-48 minutes. Buy and enjoy! !"
376,"	Not so much for the big mixers
	This Cloth Cover is great and made from a very good material, but it doesn't quite fit the 6 quart KitchenAid mixer it is a few inches short
",1,"Not so much for the big blenders This cloth cover is great and made from a very good material, but it doesn't quite fit in the 6-liter KitchenAid blender, which is a few inches shorter"
377,"	Great and Cheap!
	Great little item and we use it every week. Wonderful with non-stick surfaces. I want another one
",1,Great and cheap! Great little product that we use every week. Wonderful with non-stick surfaces. I want another one
378,"	Different pattern compared to usual correlle stuff
	Got damaged in shipping ...but amazon happily replaced with a new one..Great CS amazon.Thanks

Had to send back the broken one back to amazon
",1,Different pattern compared to usual Correlle stuff was damaged during shipping... but Amazon was fortunately replaced by a new one.. Great CS amazon.Thanks had to send the broken piece back to amazon
379,"	love this cabinet
	Ordered on June 4 and received on June 12 (one day earlier than anticipated).  Was thrilled with the quality and even more with the fact that it comes fully assembled except for the adjustable shelves which are a snap to put in.  Nice looking cabinet and I may order another one at a later date.  Couldn't be happier with the product and with the servic
",1,"Love this Cabinet, appointed on June 4 and received on June 12 (a day earlier than expected). Was impressed by the quality and even more by the fact that it comes fully assembled, except for the adjustable shelves, which are a breeze. Nice looking cabinet and I can order another one at a later date. Couldn't be happier with the product and the service."
