,text,label,aug_text
369,"	Compatible with more models
	While the product description states this battery is ""Compatible with Motorola T5320, T5400, T5420, T5600, T5620, T5700, T5720, T5800, and T5820 2-way radios"" the 53615 is compatible with many more.  To bad Amazon couldn't put this online for us.

From the packaging:
T4800 Series
T4900 Series
T5000
T5320
T5400 Series
T5500 Series
T5600 Series
T5700 Series
T5800 Series
T5900 Series
T6500 Series
FV500 Series
",1,"Compatible with multiple models While the product description states that this battery is ""compatible with Motorola T5320, T5400, T5420, T5600, T5620, T5700, T5720, T5800 and T5820 2-way radios,"" the 53615 is compatible with many others. It's a pity Amazon couldn't put it online for us. Out of the box: T4800 series T4900 series T5000 T5320 T5400 series T5500 series T5600 series T5700 series T5800 series T5900 series T6500 series FV500 series"
370,"	Excellent phone Tons of features
	I purchased this phone system as a gift. I set it up and used it extensively. The handsets have features that you are used to finding in a cell phone. Many different ring tones to choose from, the antenna lights up when a call comes in. You can even set special colors and ring tones for specific callers so you'll know when they're calling without picking up the handset.

Talking caller ID is great too. No more rushing to find the phone only to discover it's a sales pitch or a call that could wait.

I set this phone up on a voice over IP cable modem phone and the calls are loud and clear. 

The phone is running next to an 802.11b/g wireless computer network and has NO interference at all. 

One suggestion to make the batteries last longer: Do NOT leave the phone sitting in the charger all the time. This will basically be constantly charging the batteries and will wear them out MUCH faster. Instead leave the phone off the charger until the battery alert beeps and the phone displays ""recharge"" on the screen. Then let it get a full charge. You'll find that the batteries will not need to be replaced for a year or more instead of 6 months or so
",1,"Excellent phone tons of features I bought this phone system as a gift. I set it up and used it extensively. The mobile phones have functions you are used to from a mobile phone. Many different ringtones are available, the antenna lights up when a call is received. You can even set special colors and ringtones for specific callers so you know when they are calling without picking up the handset. The talking caller identification is also great. No more rushing to find the phone, only to find that it's a sales call or a call that might be waiting. I set up this phone on a voice-over-IP cable modem phone and the calls are loud and clear. The phone runs alongside an 802.11b / g wireless computer network and has no interference. A suggestion to keep the batteries longer: DO NOT leave the phone in the charger all the time. As a result, the batteries are basically constantly charged and wear MUCH faster. Instead, keep the phone off the charger until the battery alarm beeps and the phone ""recharges"" appears on the screen. Then it should get a full charge. You will find that the batteries do not need to be replaced for a year or more, instead of for 6 months or so."
371,"	Music Like Never Before
	I was looking for a new pair of headphones to compliment my brand new ipod nano when I ran across these on a website. I was a little hesitant at first because I don't think I ever spent over $40 on a pair of headphones. I finally decided to invest in these because I spend most of my free time listening to music. I received these the other day, and immediately plugged them into my ipod. Please don't let the breaking in period discourage you! After these become comfortable, you will hear music you have never heard before even when you are listening to songs you have heard thousands of time.

I started with all my heavy bass tracks, and couldn't believe how they sounded with these headphones. I then wanted to try some of my jazz and blues tracks to see how these tracks sounded. This is the first time in my life John Coltrane has given me goosebumps!

If you are debating on whether to spend this kind of money let me make it easy for you. If you are just a casual music listener, I would say just go with a good pair of cheap ones, you will save a lot of money. However if you are a passionate music lover and collector, these headphones will change your music completely. After getting comfortable with these, I would have paid much more than I actually did
",1,"Music like never before I was looking for a new pair of headphones to complement my brand new iPod nano when I came across them on a website. At first I was a bit hesitant because I don't think I ever spent more than 40 dollars on a pair of headphones. I finally decided to invest in them because I spend most of my free time listening to music. Recently I received them and immediately put them in my iPod. Please do not be discouraged by the break-in time! Once they are comfortable, you will listen to music you have never heard before, even if you listen to songs you have listened to thousands of times. I started with all my heavy bass tracks and couldn't believe how they sounded with those headphones. I wanted to try some of my jazz and blues tracks to see how these tracks sound. This is the first time in my life that John Coltrane gives me goosebumps! If you are debating whether you should spend this money, let me make it easy for you. If you're just an occasional music listener, I'd say just go cheaper with a good pair, you'll save a lot of money. However, if you are a passionate music lover and collector, these headphones will change your music completely. After I became friends with it, I would have paid much more than I actually did."
372,"	For extreme bassheads
	This is the Ultimate Ears Super fi model especially designed for ""bassheads,"" featuring a disproportionately large bass driver complemented by a more conventional driver for the middle and high frequencies. I don't think UE would ever claim that what results is a balanced sound signature. Yes, the mids and highs are present and the quality is clean and reasonably detailed, but these frequencies are definitely recessed and with some kinds of music this can result in an unnatural kind of reproduction.

On the bright side, however, the bass reproduction is  marvelous. Not only is the quantity/extent of the bass frequencies as powerful as any headphones or earphones I've ever used, the quality is excellent. The bass is tight and pleasant, neither boomy nor thumpy. This overbalance toward bass frequencies renders the UE 5 EB's ideal for use when listening to music in which the bass is presented ""front and center,"" including techno bass (aka ""car audio bass""), drum n' bass, and many types of rap/hip-hop. For music in which the basslines are prominent but comprise part of a more balanced presentation overall, opinions will vary. With rock music, for example, the strong bass is certainly a plus, but I have found that sometimes the bass overpowers the middle frequencies too strongly, and some detail is lost.

It should be noted that this bass-dominated sound signature renders the EB's a good choice for people who own iPods and feel that their music player is weak on bass. Without any EQ adjustment, the iPod suddenly is transformed into a player where the bass is PRESENT. 

In terms of build, the EB's superficially seem well-constructed and designed. I have heard complaints, however, that the thinness of the wires and earpieces render them vulnerable to breakage. Be careful out there! Thoughtfully, EB has includes a variety of ear tips with these IEM's (including foam, flanged, and plain) so that users with different sized ear canals can get a good fit. The EB's don't extend deeply into the ear canal, which is a mixed blessing. On the one hand, this means that if you get a good fit of the earpiece into the entrance to the ear canal, comfort is good and isolation decent. However, if the fit is not quite right both comfort and isolation will prove frustrating. Making the right choice of ear tip is absolutely essential when using the EB's.

Oh, and some people think that the EB's look kind of strange when worn. Larger than the higher-priced Super fi 5 Pro model, the EB's stick out a bit. Your call as to whether this is a problem.

Like all of the UE IEM's in this series, the EB's are packaged with a nice set of accessories, including a 1/4"" adapter plug, a sound attenuator, a soft travel case, an earwax loop, and a silvery metal storage case which includes a winder that helps head off what is always a problem with IEM's, cord tangling.

It's unlikely that the EB's will prove satisfactory as your ""everyday"" earphone unless you listen solely to bass-dominant types of music. The truth is, however, that even for bass-heavy music the overall sound signature of the Super fi 5 Pros is likely to be more satisfactory for most users (I own both). But as a second pair specifically for use with bass-y music, the EB's are well-designed and definitely fun
",1,"For extreme bass heads The Ultimate Ears Super fi model was developed especially for bass heads and features a disproportionately large woofer, which is complemented by a more conventional driver for the mid and high frequency range. I do not believe that the EU would ever claim that what comes out of this is a balanced, solid signature. Yes, the mids and highs are there and the quality is clean and reasonably detailed, but these frequencies are definitely sunk and in some types of music this can lead to an unnatural way of playing. On the bright side, however, the bass reproduction is wonderful. The quantity / range of the bass frequencies is not only as strong as any headphones or headphones I have ever used, but also the quality is excellent. The bass is firm and pleasant, neither booming nor clunky. This abundance of bass frequencies makes the UE 5 EB ideal for use in music where the bass is presented ""front and center,"" including techno bass (also known as ""car audio bass""), drum n 'bass and many types of rap / hip hop. In music where the bass lines are more prominent but part of an overall more balanced presentation, opinions differ. In rock music, for example, the strong bass is certainly a plus, but I have noticed that the bass sometimes overwhelms the middle frequencies too much and some details get lost. It should be noted that this bass-dominated sound signature makes EB's a good choice for people who own iPods and feel that their music player is weak on the bass. Without EQ adjustment, the iPod suddenly turns into a player where the bass is PRESENT. On the surface, the EB look well designed and constructed. However, I have heard complaints that the thin wires and earpieces make them vulnerable to breakage. Beware out there! Thoughtfully, EB has a variety of ear tips with these IEM's (including foam, flanged and smooth) so users with different-sized ear canals can get a good fit. EB's don't reach deep into the ear canal, which is a mixed blessing. On the one hand, this means that if you get a good fit of the earpiece into the entrance of the ear canal, the comfort is good and the isolation decent. But if the fit isn't quite right, both comfort and isolation will prove frustrating. The correct choice of the ear tip is absolutely essential when using the EB's. Oh yes, and some people think that the EB looks somehow strange when worn. Bigger than the more expensive Super-fi-5-Pro model, the EB stands out somewhat. Your call if this is a problem. Like all UE IEM's in this series, the EB's are packed with a nice set of accessories, including a 1 / 4 ""adapter plug, a silencer, a soft suitcase, an ear wax loop, and a silver-colored metal case containing a winder that helps to avert what is always a problem with IEM's, namely tangling cables. It is unlikely that the EB's will prove satisfactory as your ""everyday"" headphones, unless you listen exclusively to bass-dominant music. The truth, however, is that even for bass-heavy music, the sound signature of the Super fi 5 Pros should be more satisfactory for most users (I own both). But as a second pair specially designed for use with bass-y music, the EB's are well designed and definitely fun"
373,"	Amazin
	we have this for our 30gb ipod and it works fine in both our cars.....very handy and a must buy!!
",1,Amazin we have this for our 30gb iPod and it works well in our two cars..... very practical and a must buy! !
374,"	Excellent for Auto-Racing games
	This is the 2nd Gamepad I've owned (My first PC was in 1993).  The 1st gamepad was the Gravis Gamepad (4-button + D-Pad).  I recently upraded and there is no GAME/MIDI port on the new system, plus I need more buttons for Need For Speed Most Wanted, etc.

I love this controller.  I've had it for two days and have had nothing but excellent results.  I've only used it in NFS games (I have them all).

The WiFi works flawlessly and I have a WiFi network in my house.  Installation is simple and takes maybe 3mins.

The rumble only works on games which have forced feedback software. This is totally understandable.  The feedback in NFS-MW is very slight but that's not the controllers fault, it's a matter of programming by EA Games.

I like the weight of the controller.  It's not feather light, so with that motor and battery weight added, it feels more like a premium device (just like the 67$ with tax I paid for it - canadian dollars).  I didn't like how my gravis gamepad as so light, so this is a step up.

The analog sticks are a great for racing as they are progressive like a steering wheel.  They are rubber gripped for non-slip action.  I am used to the D-Pad, so I have mine setup in NFS to use both as a directional control without having to press the MODE button to switch because you don't have time during a race to press a button before switching.

It works as well as my old gamepad, but feels betetr and has extra buttons and the other features listed make it worth the money.  If you in the USA, you'll be getting a much better deal.  It lists for 60$ cnd here but only 30$ US in the states.

CONS:

It's not as comfortable to hold as I would like but its much better than my Gravis Gamepad and the buttons are easier to hit on the new one.

CONCLUSION:

I'm very satisfied overall and I knew I may have to get used to the way it feels when I hold this controller since changing from the old SNES style Gravis Gamepad.

4/5 rating only because it could be easier to hold
",1,"Excellent for car racing games This is the second gamepad I have owned (my first PC was 1993). The first gamepad was the Gravis gamepad (4-keys + D-pad). I have recently upraded and there is no GAME / MIDI port on the new system, plus I need more buttons for Need For Speed Most Wanted, etc. I love this controller. I've been using it for two days and had nothing but excellent results. ve only used it in NFS games (I have them all). The WiFi works fine and I have a WiFi network in my house. Installation is simple and may take 3 minutes. The rumble only works with games that have forced feedback software. This is perfectly understandable. The feedback in NFS-MW is very low, but this is not the controller's fault, it is a matter of programming by EA Games. I like the weight of the controller. It's not feathery, so with the extra engine and battery weight, it feels more like a premium device (just like the $67 with taxes I paid for it - Canadian dollars). I didn't like how my Gravis gamepad was so light, so this is a step up. The analog sticks are perfect for racing because they are progressive like a steering wheel. They are covered with rubber to be non-slip. I'm used to the D-pad, so I have my setup in NFS to use both as direction control without having to press the MODE key to switch, because during a race you don't have time to press a button before switching. It works as well as my old gamepad, but feels betetr and has extra buttons and the other features listed make it worth the money. If you're in the US, you'll get a much better deal. It lists for $60 cnd here, but only $30 US in the States. CONS: It's not as convenient to hold as I'd like it to be, but it's much better than my Gravis gamepad and the buttons are easier to hit on the new one. CONCLUSION: Overall, I'm very pleased, and I knew that I might have to get used to what it feels like to hold this controller since I was replaced by the old Gravis SNES-style gamepad. 4 / 5 Rating just because it might be easier to keep"
375,"	Really a great phone
	We have had this phone for almost a year and I love it. We have the base station which is also an answereing machine  plus we have  a sattelite phone.  I wish we had more satelite phones.  I love the talking feature because I just listen and know who is calling. I also love the programming feature.  I never have to look aup a tel number that I call regularly anymore. I just wish the extra phones were not so expensive to add on. 
Great phone buy it
",1,"Truly a great phone We've been using this phone for almost a year and I love it. We have the base station, which is also an answering machine, and we have a satellite telephone. I wish we had more satellite phones. I love the call function because I just listen and know who is calling. I also love the programming function. I never have to look for a phone number that I call regularly. I just wish the extra phones weren't so expensive to add. Buy a big phone"
376,"	No management needed
	The system worked out of the box allowing me to quickly link up additional devices in an in-home office which had a single network connection. Haven't measured simultaneous throughput to multiple computers yet, but from simple observation connectivity seems transparent. Should allow for movement to gigabit switching in the future as well
",1,"The system worked immediately, allowing me to quickly connect additional devices in a home office with a single network connection. Simultaneous throughput on multiple computers has not yet been measured, but from simple observation, connectivity seems transparent. Should also bring movement to the gigabit switch in the future"
377,"	Excellent producs
	This cable is of the best quality, quick shipment and at a price that beats all the retail stores - you can't go wrong
",1,"Excellent Products This cable is of the best quality, fast shipping and at a price that surpasses all retail stores - you can do nothing wrong"
378,"	Stylish design that works great too!!!
	I did buy a set of 2 ""Base station and extra handset"". Its a great design, tons of features, MP3 ring ton, Picture Caller ID, Sync with your PC for phone book, Answering machine, etc.
I am very happy with.
Thank you so much for such great product with a great price
",1,"Stylish design that works well too!!! I bought a set with 2 ""base stations and additional handset."" It is a great design, tons of features, mp3 ring ton, Picture Caller ID, sync with your PC for phonebook, answering machine, etc. I'm very happy. Thank you for such a great product with a great price"
379,"	Best phone I have used
	I work at a home office so I am on the phone lot.  I always buy cordless phones I can use with a headset so I can have both arms free while I talk with a min of background noise intrusion. In other words, I don't talk with the phone cradled between my shoulder and ear. And I don't use speaker phone features. Let's just get that out of the way now since those are things some have complained about that I couldn't care less about.

This phone first of all looks good and FEELS good. It was built with high quality plastics and metals on all surfaces. It has a nice solid weight to itself. Nothing tacky or cheap about it. It looks far better in person than it ever did in pictures. And it looks pretty good in pictures. I like how the bases are designed such that the antennas serve a double purpose as cradle supports for when the phone is docked. Clever design. The charging base light and back-lit buttons all look very slick.

The screen is attractive. A big step up from back-lit LCDs or no screen at all like my previous phone.

I like that you can very quickly find and hit Mute, adjust volume, and page through your caller history.

The belt clip goes deep so the phone stays snugly attached to you pocket when you are walking around.

I know many 5.8 GHz phones don't mention that only one direction of communication is at that frequency vs. both directions (as 2.4 GHz sometimes gets used too). I don't know for sure if this phone falls into that category, but I was in the market for a 5.8 GHz phone to avoid interference with my WiFi networks as well as to avoid microwave oven interference with my calls.  One thing's for sure: this phone definitely is immune from MY microwave oven. In the past when I was on a call heating up my coffee, static and voice quality went way down unless I got far away from the oven. With this new phone I can stand right by it while on High w/o ANY impact on voice quality.

One other very cool feature is the spare battery charger. While it's nice that the battery can replace a unit that runs down in a handset right away, the best part is if you have a power failure. Your phone will keep truckin' and there is never a need to replace that battery with some short lived 9volt waste of time.

Finally, I like how the phone by a bedside basically doubles as a digital clock. The phone base unit picks up the current time from the caller ID info provided by the phone company and uses that info to automatically set and broadcast the current time to all headsets and base station. No need to manually set the clock. And when not in use, sitting it is dock, the phone's screen displays the time.

So far I've found the voice quality to be best of any cordless phone I've owned
",1,"The best phone I've used is in a home office, so I'm on the phone a lot. I always buy cordless phones that I can use with a headset so that I have both arms free while speaking with minimal noise. In other words, I'm not talking to the phone, which is wedged between my shoulder and my ear. And I don't use speakers. Let's just get this out of the way now, because these are things that some people have complained about and I don't care. This phone looks good at first and feels good. It was built with high quality plastics and metals on all surfaces. It has a nice solid weight of its own. Nothing sticky or cheap. Personally, it looks much better than in pictures. And in pictures it looks pretty good. I like how the bases are designed so that the antennas serve a dual purpose as weighing supports when the phone is docked. Clever design. The charging light and the backlit buttons all look very smooth. The screen is attractive. A big step up from backlit LCDs or no screen at all as with my previous phone. I like that you can quickly find and press mute, adjust the volume and browse the caller history. The belt clip goes low, so that the phone remains tightly attached to the bag while walking around. I know that many 5.8GHz phones do not mention that only one direction of communication on this frequency is against both directions (as 2.4GHz is sometimes used). I'm not sure if this phone falls into this category, but I was in the market for a 5.8 GHz phone to avoid interference with my WiFi networks and to avoid microwave interference during my calls. One thing is for sure: This phone is definitely immune to MY microwave. In the past, when I warmed up my coffee during a phone call, the static and linguistic quality declined significantly unless I came far from the oven. With this new phone, I can stand right next to it while I'm on high without any impact on voice quality. Another very cool feature is the spare battery charger. Although it is nice that the battery can replace a device that instantly fails in a handset, the best part is when you have a power failure. Your phone stays in operation and there is never a need to replace this battery with a short-lived 9Volt waste of time. After all, I like how the telephone on the bedside table functions as a digital clock. The telephone base station collects the current time from the caller ID information provided by the telephone company and uses this information to automatically set and transmit the current time for all headsets and base stations. It is not necessary to set the clock manually. And when it's not in use, it's docked while sitting, with the phone's screen showing the time. So far I have found that the voice quality is the best of all the cordless phones I have ever owned"
380,"	GREAT ITEM
	I bought this for my kids computer when I bought a new one for hubby and myself... these speakers sound better then the more expensive ones I have.... 
  
 I highly recommend these speaker
",1,GREAT ITEM I bought this speaker for my kids computer when I bought a new one for my husband and myself... these speakers sound better than the more expensive ones I have.... I highly recommend these speakers
381,"	MIXED RESULTS WITH MY T/X
	i wanted a top quality palm with the bells and whistles.  this is pretty close to it but i had a few problems with the email and web features.  granted i am not a techie, but connecting and checking email should be more straightforward.  all the other features are top notch and overall i love my palm
",1,"MIXED RESULTS WITH MY T / X I wanted a high quality palm tree with the bells and whistles. That's pretty close, but I had a few problems with the email and web features. Granted, I'm no techie, but connecting and checking emails should be easier. all other features are top notch and overall I love my palm"
382,"	Works Great!
	I purchased this item for a long trip so I could charge and/or play my Zen mp3 player in the car without worrying about battery life on the trip. It worked great. I am also planning to use it for my notebook in the car the same way because the car adapter for my notebook costs $100
",1,Works great! I bought this item for a long trip so I could recharge and / or play my Zen mp3 player in the car without worrying about battery life while driving. It worked brilliantly. I also plan to use it for my notebook in the car in the same way because the car adapter for my notebook costs $100
383,"	The Headphone to compare all others to.
	I have searched and searched and searched for a pair of portable headphones that sound as good as these with lots of failure. IMO, you cannot beat the sound of a set of  and quot;over-the-head and quot; headphones. I have tried all styles: earbuds, behind the neck, clips, even the ear plugs. Nothing gives the sound and comfort of the KTX Pros (granted, I have never tried the sportapros or portapros, but from what I have read, they are the same headphone. Except they are UGLY!). The KTX Pros have both great lows and great highs. Plus, you can't beat that price
",1,"The headphones to which all the others can be compared. I searched and searched and looked for a pair of wearable headphones that sound as good as these with lots of faults. IMO, you can't beat the sound of a set of and quot; over-the-head and quot; headphones. I tried all the styles: earbuds, behind the neck, clips, even the earplugs. Nothing gives the sound and comfort of the KTX Pros (admittedly, I have never tried the Sportapros or Portapros, but from what I have read, they are the same headphones. Except they're UGLY!). The KTX pros have both great depths and great highs. Plus, you can't beat this price"
384,"	nice but not solid
	For the price is is great.
it's working fine but the plastic is not solid and has a feeling of low quality.
",1,"beautiful but not solid Because the price is great. It works well, but the plastic is not stable and has a feeling of poor quality."
385,"	Convenient and very usable
	I thought that this flash drive was above average in performance. Works well between a Macintosh and a PC. I liked the feature--missing from my last flash drive--of easily emptying the drive after use without having to some fancy erasing techniques. In other words, the PNY worked like a real hard drive. I would like the manufacuters to explain in detail how to attach the tread to the laniard. It took me a while to figure it out
",1,"Convenient and very usable I thought that this flash drive was above average in performance. Works well between a Macintosh and a PC. I liked the feature - missing in my last flash drive - of simply emptying the drive after use without having to use some fancy erasing techniques. In other words, the PNY worked like a real hard disk. I want manufacturers to explain in detail how to attach the tread to the Laniard. It took me a while to figure it out"
386,"	A great audio compliment
	With so many of these ipod speaker docks on the market, it was sort of struggle to decide.  Ultimately, I felt very comfortable going with the Bose brand.  Plus, in my opinion, this is about the sleakest and best-looking unit out there (I went with black; I'm not an Apple-white drone).  The sound is very, very good for small to medium size spaces.  There are not a lot of features to the unit, which I think is a good thing - it just focuses on the sound and the small footprint.  Mini remote control work well and again the small size makes it unimposing in this world of too many remotes.  Power cord is plenty long and I like the fact I can easily move the thing to a different room if I need music there
",1,"A great audio compliment With so many of these iPod speaker docks on the market, it was kind of a struggle to decide. Ultimately, I felt very comfortable with the Bose brand. It's also, in my opinion, the slimmest and best-looking device out there (I drove a black drone; I'm not an Apple white drone). The sound is very, very good for small to medium rooms. The device doesn't have many features, which I think is a good thing - it just focuses on the sound and the small footprint. Mini remote works well and again the small size makes them inconspicuous in this world of too many remote controls. The power cord is very long and I like the fact that I can easily move the thing to another room when I need music there"
387,"	Great quality, not-so-great price
	Well, the bose sounddock is a wonderful music dock.  Its VERY simple. just put your ipod on there and ROCK OUT TO THE BEAT. The bose quality is very obvious, and it looks like you could spend 300 dollars on it, which brings me to my next point. ITS TOO EXPENSIVE. my recomendation is to buy an FM transmitter and listend to your ipod on any Fm raido.  The only disadvantage of an Fm transmitter to this is that this will charge your ipod, and its slightly easier(but thats what iPod is all about, isnt it...?)

Basically, im saying buy it if you have a lot of mone
",1,"Great quality, not so great price Well, the bose Sounddock is a wonderful music dock. It's VERY simple. Just put your iPod on and ROCK OUT TO THE BEAT. The Bose quality is very obvious, and it looks like you could spend $300 on it, which brings me to my next point. YOUR BUSINESS. My suggestion is to buy an FM transmitter and listen to your iPod on every FM radio. The only disadvantage of an FM transmitter is that it will charge your iPod, and it's a little easier (but that's what iPod is all about, isn't it...?) Basically, buy it when you have a lot of money."
388,"	great little radio
	I'm a jogger, and like to listen to All Things Considered while I run miles and miles. This radio is great because the light weight is unobtrusive. It has a convenient ""lock"" button to prevent accidentally changing the station with a bump. I previously had a similar size unit from Aiwa, this Sony has MUCH MUCH better reception
",1,"I'm a jogger and like to listen to All Things Considered while walking for miles. This device is great because the low weight is inconspicuous. It has a handy ""lock"" button to prevent the transmitter from accidentally changing with a bump. I had a similar device from Aiwa before, this Sony has MUCH better reception"
389,"	Convient, bring extra batteries.
	This works well, allows you to view imported photos, but it is a slow proccess best left for the hotel room. Just plan on taking plenty of batteries and the charger for your ipod.
",1,"Convenient, bring extra batteries. This works well, allowing you to view imported photos, but it is a slow process that is best left to the hotel room. Just plan to take enough batteries and the charger for your iPod with you."
390,"	Beware Type-M
	This card is the largest size that will allow clean video with FinePix cameras from 2004 or earlier.  The picture-to-picture lag time is minimal with this card and video is excellent. 

From Fuji Website - ""NOTE: for owners of FinePix cameras made before 2004, check notice below for the operating compatibility of older FinePix cameras with Type M and H.
",1,"Caution Type-M This card is the largest that allows clean video with FinePix cameras from 2004 or earlier. The picture-to-picture delay is minimal with this card and the video is excellent. From Fuji Website - ""NOTE: For owners of FinePix cameras manufactured before 2004, please check the following notes on the operational compatibility of older FinePix cameras with Type M and H."
391,"	I didn't believe it, but it's true...
	I was devout in my belief that I could get similar photo output from my Canon S800 with less expensive paper.  I bought those big boxes of 100 sheets of Kodak's photo quality glossy from Costco.  My prints were blotchy.  Then I got my hands on some of Canon's Photo Paper Pro, and my pictures were magically crystal clear.  The difference is amazing.  I never would've thought paper would make this much difference.  I've since bought Canon's 15 sheet packs multiple times.  I now use the Kodak stuff for drafts or to give prints to people who don't care much about the quality of the output, while I save the Canon Photo Paper Pro for prints we want to frame
",1,"I didn't believe it, but it's true... I was convinced that I could get a similar photo copy of my Canon S800 with cheaper paper. I bought these big boxes of 100 sheets of Kodak's glossy photos from Costco. My prints were spotty. Then I got my hands on some of Canon's Photo Paper Pro, and my pictures were magically crystal clear. The difference is amazing. I never thought paper would make such a difference. Since then I have bought the 15 leaf packages from Canon several times. I now use the Kodak material for sketches or to give prints to people who don't care about the quality of the output, while I save the Canon Photo Paper Pro for prints we want to frame."
392,"	Very Fast
	This stick is fantastic for high resolution photos and is lightning quick. Do you need the extra speed the MSX-M1GN gives you? Maybe, maybe not. But at least you have it when and if you need the feature. Highly recommend it for the money.
",1,"Very fast This stick is fantastic for high resolution photos and lightning fast. Do you need the extra speed that the MSX-M1GN offers? Maybe, maybe not. But at least you have it when and if you need it. Highly recommended for the money."
393,"	great little speakers
	Those people giving these speakers low reviews because they don't have enough bass are idiots.  I don't know what people expect of these little speakers, but it is difficult to imagine them delivering as much bass as they do.  These are amazing little speakers that have accompanied me in all of my travels; from Paris to camping in Northern California.  I cannot imagine going everywhere without them.  They are not  equivalent to a $10k stereo system, but they are not meant to be.  All I need is my Zen touch or Zen micro and these speakers.  Do not listen to the other reviews, these speakers will make a decent stereo of your MP3 player.  Enjoy them anywhere
",1,"The people who give these speakers bad reviews because they don't have enough bass are idiots. I don't know what people expect from these little speakers, but it's hard to imagine them delivering as much bass as they do. These are amazing little speakers that have accompanied me on all my travels; from Paris to camping in Northern California. I can't imagine going anywhere without them. They're not the same as a $10k stereo, but they're not supposed to be. All I need is my Zen Touch or Zen Micro and these speakers. Don't listen to the other reviews, these speakers make a decent stereo out of your MP3 player. Enjoy them everywhere"
394,"	Works Well Most of the Time
	I have used VoSKY Skype Call Center (USB07051C-01) for about a year now as my only home Skype In phone (paying $3.16 a month) after getting rid of Verizon (for which I was paying $50.00 a month).

PROS
It works most of the time although sound quality is not as good as regular phone.
Easy to set up.

CONS
Once in a while the phone will keep on ringing even after you hang up and then you have to exit out of the Vosky software and start again.
You need a computer.

In summary good value for money and the best way to use Skype as your phone until phones that can be used without computer like Skype Wi-Fi phones Netgear and Belkin come down in cost and their bugs are worked out; or a phone adapter like this product comes out that plugs directly to the router
",1,"Works well Most of the time I have been using VoSKY Skype Call Center (USB07051C-01) as my only Skype-In phone at home (for $3.16 per month) for about a year after getting rid of Verizon (for which I paid $50.00 per month). PROS It works most of the time, although the sound quality is not as good as with normal phones. Easy to set up. CONS Every now and then the phone will continue to ring even after hanging up and then you have to leave the Vosky software and restart it. You need a computer. In summary, good value for money and the best way to use Skype as a phone until phones that can be used without a computer, such as Skype Wi-Fi phones, reduce their cost and fix their faults; or a telephone adapter like this product comes out that connects directly to the router"
395,"	Makes using Skype that much easier
	Although I could go on and on about how Skype has changed my life forever, I will try to address the issue at hand, and that is the Polycom Communicator.  Basically I love the concept of the Polycom Communicator!  When I first started using Skype I used a USB headset that works great.  The problem is that it is a serious PITA to put the thing on when someone calls because I have to either a. Try to untangle the cord before accepting the skype connection, or b. answer the skype connection then try to untangle the cord.  If I chose option a. envariably I would miss half the calls, if I chose option b. everyone would always comment that I sounded so desheveled when I tried to answer the call.  Well, now with the new Polycom communicator all I have to do is answer the call.

As far as the quality and performance of the Polycom communicator...that is the only reason I didn't give the item 4 stars.  It seems ocasionally that when you are in large conference calls that the Polycom communicator will cause feedback to other peoples lines.  It is really sporadic though, and I can't seem to reproduce it consistently.  Also, the driver for the Polycom Communicator has crashed on me a couple of times.

So despite the downfalls that I mentioned above, there is no way I could give up my Polycom Communicator now.  I simply love it, I just wish those other issues never happened
",1,"Makes Skype much easier Although I could always talk about how Skype changed my life forever, I will try to address the problem, and that is Polycom Communicator. Basically, I love the concept of the Polycom Communicator! When I first used Skype, I used a USB headset, which works great. The problem is that it is a serious PITA to put on the thing when someone calls because I have to either a or a. Try to untangle the cable before accepting the Skype connection, or b. answer the Skype connection and then try to untangle the cable. If I chose option a., I would miss half the calls if I chose option b. Everyone would always comment that I sounded so disheveled when I tried to answer the call. Well, with the new Polycom Communicator, all I have to do is take the call. Concerning the quality and performance of the Polycom Communicator... this is the only reason why I did not rate the product with 4 stars. Occasionally, it seems that the Polycom communicator sends feedback to other peoples during large conference calls. However, it is really sporadic and I cannot reproduce it consistently. The driver of the Polycom Communicator has also collided with me a few times. So despite the setbacks mentioned above, there is no way to give up my Polycom Communicator now. I just love it, I just wish these other problems never happened"
396,"	A Monster of a Cable.
	Well, actually I bought this nice cable, at Amazon Marketplace great offering that it was, for an HDTV Tuner, which bombed in my neighborhood. So, I never did get to unpack the cable. But it's in the closet, and it knows it's a good cable. Great cable, @ great price, thru Amazon
",1,"A cable monster. Well, actually I bought this beautiful cable, on Amazon Marketplace great offer that it was, for an HDTV tuner that bombed in my neighborhood. So I was never able to unpack the cable. But it's in the closet and knows it's a good cable. Great cable, great price, through Amazon"
