,text,label,aug_text
554,"	Best movie I have seen in a very long time
 	I feel this movie should be seen by all. It's awesome, and really makes you think. You get very attached to the characters and feel what they are feeling. I highly recommend it! Awesome movie
",1,Best film I've seen in a long time I think this movie should be seen by everyone. It's brilliant and really makes you think. You are very attached to the characters and you can feel what they feel. I can only highly recommend it! Great film
555,"	Bones
 	It's really refreshing to watch series such as Bones. It's witty and suspenseful. Unlike Law and Order, this show has more...well everything. 
The characters are all very likeable. There are little romantic moments between the main characters that make the show more interesting. 

basically...just get season 1, you won't regret it
",1,"It's really refreshing to see shows like Bones. It's funny and exciting. Unlike Law and Order, this show has more... yes, everything. The characters are all very likeable. There are small romantic moments between the main characters that make the series more interesting. ... just get season 1, you won't regret it"
556,"	fun show
 	I haven't watched the first season - I just started watching the show so I'm a very brand new viewer - but I've seen two episodes of season 2 and this is really a good show.  Its subject matter is grim, yes, but there are light moments and the cast has nice chemistry, especially David Boreanaz (Buffy the Vampire Slayer, Angel) and Emily Deschanel.  The stories are interesting w/out being too scientific so anyone can follow along.  And I never realized how much information a person can get just by examining someone's bones (okay, maybe only in tv land).
",1,"I didn't see the first season - I've only just started watching the show, so I'm a whole new viewer - but I've seen two episodes of season 2 and that's really a good show. The subject matter is dark, yes, but there are bright spots and the cast has a nice chemistry, especially David Boreanaz (Buffy the Vampire Slayer, Angel) and Emily Deschanel. The stories are interesting, but too scientific for everyone to follow. And I never realized how much information a person can get just by examining the bones of another (okay, maybe only in TV country)."
557,"	Munich, 1943, Last Six Days of Sophie Scholl, 21 Years Old
 	`Sophie Scholl - Die letzten Tage' (`Sophie Scholl - The Final Days') follows the last six days of the life of Sophie Scholl, member of `The White Rose' small anti-Nazi organization that protested against Hitler through the non-violence method in the war-time Munich. Her life had been filmed in Germany twice before - `The White Rose' by Michael Verhoeven, and `The Five Last Days' by Percy Adlon both in 1982. Unfortunately I haven't seen them, but the fact proves that this anti-war organization during the WWII in Germany, some part of which still remain mystery, has been always a very fascinating topic in that country.

Now, using the unpublished materials that were unavailable then, German director Marc Rothemund made another film based on this important episode in the German history. This time he gives stress to the realistic description of the last six days of Sophie Scholl, a 21-year-old college student who was arrested with her brother during the political activities against the Nazi in 1943.

Actually Sophie was only posting and scattering the anti-Hitler fliers in college campus, but that was enough for the Nazi; at first, however, they were not sure. Sophie is just an ordinary student, and the Nazi interrogator Robert Mohr was not convinced.

The film spends considerable time in depicting the dialogues between Sophie Scholl and Robert Mohr, and the rising tension between two real-life characters, supported by historical material and strong acting, is one of the most impressive parts of the film. Consequently the film becomes a bit talky sometimes, but both Julia Jentsch (`The Edukators') and Gerald Alexander Held did a fantastic job as two realistic persons with souls, without making them too saintly or monstrous.

If you're looking for the facts about The White Rose itself, you may be disappointed. The behaviors of Sophie and Hans, her brother, before their arrest by the police look incredibly reckless, far from that of organized resistance. The film would not tell you much about what the group was really doing before they were caught because it is about the spiritual transformation of Sophie Scholl. I don't know anything about the historical accuracy of the film, but it is clear that the filmmakers took great care to present the most accurate portrait of Sophie Scholl (see the detailed procedures of the court, for example). Because of that, the film sometimes gets slower than it should be, but still the powerful acting from the actors are as fascinating as this historical event itself.

But the strongest, or I should say, the most shocking part of the film is waiting for you at the end of the film. One image still haunts my mind, which I can't tell you of course, but all I can say is, prepare for one sequence that is more unnerving and disturbing any suspense or horror films.

Like `Downfall' another gripping German film about the Nazi, `Sophie Scholl - Die letzten Tage' gives you a realistic image of a human during the war. And this is a heart-wrenching story about one real-life person that lived an extraordinary life.
",1,"Munich, 1943, The Last Six Days of 21-year-old Sophie Scholl (""Sophie Scholl - The Last Days"") follows the last six days in the life of Sophie Scholl, a member of the small anti-Nazi organisation ""Weiße Rose"" (""White Rose""), which protested against Hitler in wartime Munich without violence. Her life had been filmed twice before in Germany - ""The White Rose"" by Michael Verhoeven and ""The Five Last Days"" by Percy Adlon both in 1982. Unfortunately, I did not see them, but the fact proves that during the Second World War, this anti-war organisation was always a very fascinating subject in Germany, some of which are still in the dark. Now the German director Marc Rothemund has made another film about this important episode of German history with the then unpublished material. This time he emphasizes the realistic depiction of the last six days of Sophie Scholl, a 21-year-old student who was arrested with her brother during the political activities against the Nazis in 1943. Sophie was actually just posting and scattering anti-Hitler leaflets on the university campus, but that was enough for the Nazis; at first they were not sure. Sophie is just an ordinary student, and the Nazi interrogator Robert Mohr was not convinced. The film is dedicated to the dialogues between Sophie Scholl and Robert Mohr and the increasing tension between two real characters, supported by historical material and strong acting skills, is one of the most impressive parts of the film. The film sometimes becomes a little talkative, but Julia Jentsch (""The Educators"") and Gerald Alexander Held have done fantastic work as two realistic people with souls, without making them too sacred or monstrous. Those who are looking for the facts about the White Rose themselves may be disappointed. The behaviour of Sophie and Hans, her brother, before their arrest by the police seems incredibly reckless, far removed from the organised resistance. The film would not tell much about what the group really did before they were caught, because it is about Sophie Scholl's spiritual transformation. I don't know about the historical accuracy of the film, but it is clear that the filmmakers were very careful to present the most accurate portrait of Sophie Scholl (see for example the detailed proceedings of the court). This sometimes makes the film slower than it should be, but the powerful acting of the actors is as fascinating as this historical event itself. But the strongest, or should I say most shocking, part of the film is waiting for you at the end of the movie. A picture still haunts me, which of course I cannot tell you, but I can only say that I am preparing for a sequence that is more irritating and disturbing than any suspense or horror film."
558,"	Lots of Fun and Excitement
 	THE INCREDIBLES is a first-class animated film about a superhero and his family who are forced to seek the anonymity of a government witness protection program to escape a rash of lawsuits orchestrated by their enemies. Mr. Incredible has to endure the boredom of a job as an insurance claims specialist while his wife and children cooperate by also concealing their extraordinary powers in front of others. This is hardest on the children as they play with youngsters at school and on the athletic field. Eventually, Mr. Incredible is lured out of retirement on a ruse by a former foe. By now Mr. Incredible is older and fatter but he still proves equal to the challenge. The rest of the movie is filled with excitement and comical moments as Mr. Incredible finds himself in a tight spot from which only his family can rescue him. The cast is headed by Craig T. Nelson and Holly Hunter. Ms. Hunter supplies the voice for Elastigirl who is also the wife of Mr. Incredible.

THE INCREDIBLES was nominated for an Academy Award for Best Achievement in Sound and Best Writing, Screenplay Written Directly for the Screen. Oscars were won for Best Animated Feature Film of the Year and Best Achievement in Sound Editing. In addition, THE INCREDIBLES won the New York Film Critics Circle Award for Best Animated Film
",1,"THE INCREDIBLES is a first-rate animated film about a superhero and his family forced to seek anonymity from a government witness protection program to escape a barrage of lawsuits orchestrated by their enemies. Mr Incredibly, he has to endure the boredom of an insurance clerk job while his wife and children cooperate by hiding their extraordinary powers from others. This is hardest for the children, because they play with the youngsters in school and on the sports field. Finally, sir Incredibly, a former enemy has lured him out of retirement with a ruse. Meanwhile, Mr. Incredibly, he is older and fatter, but he is still proving himself up to the challenge. The rest of the film is full of suspense and funny moments as Mr. Incredibly, he finds himself in a tight situation from which only his family can save him. The cast is led by Craig T. Nelson and Holly Hunter. Mrs. Hunter provides the voice for Elastigirl, who is also Mr. Incredible. THE INCREDIBLES was nominated for the Oscar for best performance in the areas of sound and screenplay, screenplay was written directly for the screen. The Oscars were awarded for the best animated feature film of the year and the best sound editing. The Incredibles also won the New York Film Critics Circle Award for Best Animated Film."
559,"	Good video, but our least favorite of the Baby Faith series
 	We own three Baby Faith DVD's.  Our favorite is ""God Made Music"", followed by ""God Made Me"".  ""God Made Animals"", while still a good video, is our least favorite.  For one, the animal puppets ranged somewhere between uninspiring and downright disturbing (but judge for yourself, I've posted some pictures).  The frog was creepy - since when do frogs have lips?  The visuals accompanying the musical sequences seemed to be less imaginative and stimulating than the other videos too.  And the undersea clips at the end looked as old as Cousteau and were thoroughly uninteresting to my one year-old son, who is entranced by the other two videos but doesn't seem to care much for this one.  My suggestion...watch before you buy, if you can.  If your kid likes it, go for it.  If not, try the other videos.  You may get a different reaction
",1,"Good video, but our least popular from the Baby Faith series We own three Baby Faith DVDs. Our favorite is ""God Made Music,"" followed by ""God Made Me."" ""God Made Animals"" is still a good video, but our least popular. For one thing, the animal dolls veered somewhere between uninspiring and downright disturbing (but judge for yourself, I posted some pictures). The frog was creepy - since when did frogs have lips? The visual accompaniment images of the music sequences seemed to be less imaginative and stimulating than the other videos. And the underwater clips at the end looked as old as Cousteau and were totally uninteresting for my one-year-old son, who is enraptured by the other two videos but doesn't seem to care much about them. My suggestion... watch before buying if you can. If your child likes it, then go ahead. If not, try the other videos. You may get a different reaction"
560,"	Call Me Crazy .. But, Dam .. This Movie, Realy  Good  Movie .. Shot Me
 	I don't care what people say, I got it right off the bat, what the movie was about  and  I joy it as well .. Alien  and  Predator .. kids,it worked just fine for me ..  and  you got to love .. Predator ..kicking butt .. those cool look Aliens. It's fun watching  and  I'll enjoy, years to come .. Calling Spaceship Earth .. Thank for the trip  and  Thanks for dropping me at back home. Based more on Comic Books ""Alien Vs. Predator"" .. not so much on passed Alien Movies or Predator Movies.
",1,"Call me crazy.. But, dammit.. This movie, really good movie.. Shot Me I don't care what people say, I immediately understood what the movie is about and I like it too.. Alien and Predator.. kids, it worked for me.. and you have to love it.. Predator.. kicks in the butt.. these cool look aliens. It's fun to watch and I'll enjoy it for many years to come. Spaceship Earth call.. Thank you for the journey and thank you for leaving me at home. More about the comics ""Alien Vs. Predator.. ""not so much on traditional alien movies or Predator movies."
561,"	Hard to resist due to good performances...
 	I'm not a big fan of Tom or Demi, and Jack even wears out his welcome in some films, but not here. The supporting roles are superbly done, the tension in the plot is sustained well until the end, and when this shows up on cable TV I almost always watch it again for a half-hour or so. Here you find soldiers and the law and political correctness in conflict, and that reflects a lot of real life in the USA during the past four years. I enjoy the script, because it demonstrates how brain power sometimes wins out over brute force.
",1,"Hard to resist due to good performances... I'm not a big fan of Tom or Demi and Jack is even seen in some movies, but not here. The supporting roles are brilliantly cast, the tension in the plot is maintained until the end, and when it's on cable TV, I almost always watch it for half an hour. This is a conflict between soldiers and law and political correctness, and it reflects much of real life in the US over the past four years. I like the script because it shows how the brain sometimes prevails against the raw violence."
562,"	Great season!
 	I have been a fan of CSI since the first season has come out. I am an avid collector of DVDs and I'm way behind, I'm on another show right now as we speak. Anyway, I love the sound, and the special features are always low, but I don't mind that. There is just one thing that I did not like. Part of the cover case on my season four dvd, came off. It still fits into my DVD collection, and I obviously won't buy another copy because the DVD's are working fine, but the plastic may come into a problem
",1,"Great season! I've been a fan of CSI since season one. I'm an avid collector of DVDs and I'm far from being on another show while we're talking. I love the sound, and the specifics are always quiet, but I don't mind that. There's only one thing I didn't like. Part of the cover on my fourth DVD came off. It still fits in my DVD collection and I will not buy another copy of course, because the DVDs work well, but the plastic could be a problem"
563,"	The worst witch
 	Had this movie on VHS and  my family wore it out.!An unexpected gem in the Harry Potter tradition
",1,The worst witch had this movie on VHS and my family has worn it out. ! An unexpected gem in the Harry Potter tradition
564,"	Italian Men Love to Cook
 	This was a wonderful story telling about the hard-working Italian immigrants that started their businesses in New York.  Their determination, long hours, and love of family represent the values those immigrants brought to America.

If you love to cook  and  have an Italian heritage, you'll enjoy this film
",1,"Italian men like to cook This was a wonderful story told by the hard-working Italian immigrants who started their businesses in New York. Their determination, long hours and love of family represent the values that these immigrants brought to America. If you like cooking and have an Italian heritage, you will enjoy this film"
565,"	Surprisingly Entertaining
 	Couldn't believe that this was the same John Lithgow who starred in ""Third Rock From the Sun"", an hilarious comedy that ran for a few years on NBC.  John plays the ultimate bad guy seeking twisted revenge for being stopped in his tracks by Denzel's character.

Wasn't expecting much, but this movie was surprisingly entertaining.  Yes, it was a little violent, and some parts were a tad unbelievable, but overall, Denzel and John were worthy antagonists.  Boy, Denzel sure was gorgeous!!  Still is.
",1,"Surprisingly, they couldn't believe it was the same John Lithgow who starred in ""Third Rock From the Sun,"" a hilarious comedy that ran for several years on NBC. John plays the ultimate villain who wants revenge because he is stopped in his tracks by Denzel's character. Not much to expect, but this film was surprisingly entertaining. Yes, it was a bit violent, and some parts were a bit incredible, but overall Denzel and John were worthy antagonists. Boy, Denzel was certainly beautiful!! It still is."
566,"	The most ultra-realistic depiction of Hilter to date.
 	Seeing/hearing a movie such as this in the German language adds another layer which makes the movie ultra realistic.

Furthermore the actors who play the key roles, especially Hitler, but also Goebbels, Speer, Himler are so alike to the actual historical figures it really is eerie.

What sets the film apart from other WWII/Hitler films is that the characters are portrayed as human beings -- NOT stereotypical Hollywood caricatures.  What makes it chilling is that these human beings can be charming and yet a split second carry out the most horrific acts one can imagine.  Furthermore the the director avoids melodrama.  The events unfold on the screen naturally drawing the the viewer into the events as if one were actually in the bunker witnessing the horrifying events before the fall of Berlin.

As good as Schindler's List and Saving Private Ryan were, this film by comparision makes the them seem too contrived and over-acted.

This is a milestone in WWII genre of film-making
",1,"Hilter's most ultra-realistic portrayal yet. To see / hear such a film in German adds another layer that makes the film ultra-realistic. Moreover, the actors who play the leading roles, above all Hitler, but also Goebbels, Speer, Himler are so similar to the actual historical figures that it is really scary. What sets the film apart from other World War II / Hitler films is that the characters are portrayed as human beings - not stereotypical Hollywood caricatures. What makes it terrifying is that these people can be charming and yet commit the most horrific acts imaginable in a split second. The director also avoids melodrama. The events unfold on the screen and naturally draw the viewer into the action as if one were actually in the bunker and witnessing the terrible events before the fall of Berlin. As good as Schindler's List and Saving Private Ryan were, this film makes them seem too contrived and over-the-top by comparison. This is a milestone in the genre of filmmaking"
567,"	Good bye -- illusions
 	I became interested in this movie after reading the book ""Ishmael"" by Daniel Quinn and learning from a friend that this movie was based on the book. It was a very good movie and Anthony Hopkins is wonderfully persuasive but all the suggestion from ""Ishmael"" there seems to be is just that living in nature is better than living in civilization. There was nothing that indicated the precariousness of civilization - ""takers"" are mentioned but it comes across more as you just don't know what you are missing by being one - not that all of nature has had it. Heck, the movie makers would be shooting their own business in the foot if they were really to try and convince us to head back to the trees. But of course that was the main point of ""Ishmael"". If we don't give up being takers and go back to being part of nature, then nature has had it and so have we
",1,"Goodbye - Illusions I became interested in this film after reading the book ""Ismael"" by Daniel Quinn and learning from a friend that this film is based on the book. It was a very good film and Anthony Hopkins is wonderfully convincing, but everything ""Ismael"" suggests just seems that it's better to live in nature than in civilization. There was nothing to suggest the precariousness of civilization - ""takers"" are called, but it is more as if you simply don't know what you are missing when you are one - not that all nature had it. Damn it, the filmmakers would shoot their own business in the foot if they really tried to convince us to go back to the trees. But that, of course, was the main point of ""Ishmael."" If we do not cease to be takers and become part of nature again, then nature has had it and so have we."
568,"	Cold War in the High Arctic
 	This is a good cold war drama. After a Soviet spy satellite comes down in the wrong place, the race is on to recapture the film. As was pointed out in the film, the Soviets used their German scientists to launch the satellite containing the camera stolen from England's German scientists using a special film developed by the US's German scientists. The film has the location of both side's missile installations and both sides want it. Neither side will give an inch.

The chase takes place with a US nuclear sub, overcrowded by marines and spies. The problem is that there is a double agent on board who will give up his own life to sabotage the mission. The twists and turns don't stop and neither does the excitement. The film is dated but still a good show. The photography especially is spectacular, especially for that day and age.

Rock Hudson leads an all star cast which does a great job across the board.
",1,"Cold War in the High Arctic This is a good Cold War drama. After a Soviet spy satellite crashed in the wrong place, the race to restart the film is on. As shown in the film, the Soviets used their German scientists to launch the satellite with the camera stolen from German scientists in England with a special film developed by the German scientists in the USA. The film shows the locations of the missile sites of both sides and both sides want them. Neither side will yield an inch. The chase takes place with a US nuclear submarine, which is overflowing with Marines and spies. The problem is that there is a double agent on board who is giving up his own life to sabotage the mission. The twists and turns don't stop, nor does the excitement. The film is old, but still a good show. Especially the photography is spectacular, especially for this time. Rock Hudson leads an all-star cast that does a great job across the board."
569,"	One of my all time favorites
 	I had to replace my video with this DVD version. This movie is spectacular--beautiful photography, excellent acting, and most importantly a tremendous comment on the social restrictions placed on women of the time.  It is based on the true life of one of the first commissioned female artists in Europe.  Artemesia, whose father is an artist, is forbidden to draw or paint the human body.  Her efforts to do so lead her into difficulties.  Her father is supportive but even he must fight the social structure--especially when trying to get her into the male-only art school.  He finally gets her apprenticed to another talented artist and is devastated when he finds they have engaged in an ""unlawful"" relationship.  He files rape charges and everyone suffers.  A brilliant social commentary
",1,"One of my favorites has always been that I had to replace my video with this DVD version. This film is spectacular - beautiful photographs, excellent acting and, above all, a powerful commentary on the social constraints imposed on women at the time. It is based on the real life of one of the first commissioned artists in Europe. Artemesia, whose father is an artist, is forbidden to draw or paint the human body. Their efforts to do so got them into trouble. Her father supports her, but he too has to fight against the social structure - especially when he tries to get her into the all-male art school. He eventually lets her train with another talented artist and is devastated when he discovers they have entered into an ""illegal"" relationship. He's charged with rape and everyone is suffering. A brilliant social commentary"
570,"	Be Cool is entertaining but not memorable.
 	Before I saw this sequel, I had heard and read that it was a terrible film. However, Be Cool is still an enjoyable comedy even if it's not as good as the original. It's full of so much self-deprecating humor that you can't help but cut it a break. I laughed quite a few times, and there are a lot of fun moments.

However, the film is a bit uneven. The movie tries hard to find the humor in hit men and quirky characters, but it often seems to be trying a bit too hard. John Travolta reprises his role as Chili Palmer, Hollywood gangster, who now turns his eye to the music business. Using his ""negotiation skills,"" he tries to run an independent record label with the wife of a murdered friend, played by Uma Thurman, and try to get his young singer (Christina Milian) a hit record.

An impressive cast is what saves the movie from sinking. The best performance is given by The Rock and it's nice to see him in a different type of role. Vince Vaughn also gives a funny performance though he started to get annoying before the end. Surprisingly, Uma Thurman gives an average performance and I was expecting more from her. John Travolta done an average job in his role but his performance was kind of dull. Christina Milian gives a horrible performance and she's also not that good of a singer. Cedric the Entertainer gives a good performance though he isn't in the film for very long. Andre 3000 had some funny moments and done a decent job as well. There are also a bunch of cameos including Steven Tyler and James Wood.

F. Gary Gray directs and he does a poor job. He just doesn't handle the film very well and the movie is kind of a mess. There was also a ton of product placement and it got annoying after awhile. Also at 118 minutes, the film is too long and there are a lot of slow spots. The film needed to be edited badly and it clearly wasn't. Fortunately for the film, the actors are able to rise above the weak direction and script and they deliver some funny scenes. Sometimes, the film tried too hard while other times it was actually pretty funny. Compared to the original, the sequel doesn't measure up well. However, Be Cool is a fairly harmless and forgettable comedy. In the end, Be Cool is worth a rental and that's it.
",1,"Be cool is entertaining, but not memorable. Before I saw this sequel, I'd heard and read that it was a terrible film. Still, Be Cool is a fun comedy, even if it's not as good as the original. It is full of so much self-deprecating humour that you can't help but interrupt it. I've laughed a lot and there are a lot of funny moments. But the film is a bit uneven. The film tries to find humour in the hit characters and quirky characters, but it often seems to try a bit. John Travolta is back playing Hollywood gangster Chili Palmer, who is now turning to the music business. With his ""negotiating skills,"" he tries to run an independent record label with the wife of a murdered friend, played by Uma Thurman, and to get his young singer (Christina Milian) a hit record. An impressive cast saves the film from doom. The Rock gives the best performance and it's nice to see him in a different kind of role. Vince Vaughn gives a funny performance too, although he's annoying before the end. Surprisingly Uma Thurman is an average performer and I expected more from her. John Travolta did an average job in his role, but his performance was somehow boring. Christina Milian gives a terrible performance and she's not as good as a singer. Cedric the entertainer gives a good performance, although he's not in the film for long."
571,"	43 years in healthcare.............
 	..........so I do consider myself somewhat of an expert in the clinical arena.  I have watched them all,  Marcus Welby right on through ER.  Scrubs is the most realistic, albiet tongue-in-cheek representation of our professions.  You cannot take everything seriously,  but,  if you believe an emergency room can function like ER 24/7 and still have people standing,  you're out of touch w/ reality as well
",1,"43 years in the health care system.............. so I consider myself a kind of expert in the clinical field. I watched them all, Marcus Welby to the end. Peelings is the most realistic, silly, tongue-in-cheek depiction of our professions. You can't take everything seriously, but if you think that an emergency room can work like a 24 / 7 emergency room and people are still standing, you're also out of touch with reality."
572,"	The Spirit of the WARRIOR!
 	This is a must-have DVD, not only for wrasslin' fans, but for all of mankind. You will learn the ways of the WARRIOR and hopefully learn something about yourself as well.
",1,"The spirit of the GARIOR! This DVD is a must, not only for Wrasslin fans, but for all of humanity. You will learn the ways of the GARIENT and hopefully also learn something about yourself."
573,"	Awsome
 	This DVD is hilarious.. Ultimate Warrior was a pretty cool character but legally changing his name to the Warrior... That is downright weird. christain is too funny in his impressionation
",1,"Awsome This DVD is hilarious.. Ultimate Warrior was a pretty cool character, but legally he changed his name to Warrior... It's just weird. christain is too funny in his impression"
574,"	I love it
 	This was my first exercise ball tape I bought.  Being a larger size person, I found that this was a help to getting started.  I can do most of the exercises right away.  I like that it has exercises with weights also.  I find this a help to getting back into shape, even with my bad back.
",1,"I love it This was my first exercise ball tape I bought. As a larger person, I found this a help for the beginning. I can do most of the exercises right away. I like that there are also exercises with weights. I feel that helps me get back into shape, even with my bad back."
575,"	fitness ball dvd
 	Lots of good exercises and lots of helpful hints. Good dvd! Would recommend it to friends
",1,Fitness Ball dvd Many good exercises and many helpful tips. Good DVD! Would recommend it to friends
576,"	LADYHAWKE and TIMELINE both produced and directed by Richard Donner. Novel by Crichton...All equal WINNER!
 	Director Richard Donner (LADYHAWKE, SUPERMAN, LETHAL WEAPON I, II, III, IV, etc.) leads an ensemble cast of stars Gerard Butler, Billy Connolly, Frances O'Connor, Ethan Embry, Morton Csokas and David Thewlis ""back into time only to find out that if history had not been changed by these characters the present might not exist!"" (Yeah! I wrote those words! Not another critic yet it's a true analysis of this fantastic film!)
   If you loved Richard Donner's LADYHAWKE then TIMELINE (2003) based on the novel by Michael Crichton should capture your need to escape for a good two hours entirely! Modern day archeological students go into the past by way of new age technology in order to rescue their professor. ON the way and IN the way are knights of not so good caliber, ladies in distress and one man in particular who finds himself lured to a past he never realized existed for him until he is there!
   My rating of TIMELINE is FIVE STARS! I can sit here and give away the plot but in order for you, the viewer to truly enjoy it, I'm not! When I saw TIMELINE for the first time it was in order to see another wonderful DONNER PRODUCTION and Billy Connolly, a Scot to whom my heart had been lost. The character of ""Marek"" (Gerard Butler) enslaved me upon my first sight of him! As ""Creedy"" in REIGN OF FIRE I'd fallen slightly under his spell and was willing to battle with dragons that I'd gone to cheer on in the film. ""Creedy's"" torched demise gave me cause to end their existence. ""Marek"" is yet another character such as LADYHAWKES ""Navarre."" (Rutger Hauer) For ladies who love a beleaguered knight without armor and men who like a man's man, ""Marek"" is your fellow!
   TIMELINE is wonderful fun but enough of a twist to make you think about what actually would happen should we have the technology to ""back to the future!"" This is one film not only well worth the money but well worth the time to view over again and again! For ladies who despair of a real man keep this one within hand's grasp at a moment's notice! :-)
",1,"LADYHAWKE and TIMELINE were produced and directed by Richard Donner. Roman by Crichton... all equal winners! Director Richard Donner (LADYHAWKE, SUPERMAN, LETHAL WEAPON I, II, III, IV, etc.) , an ensemble of stars including Gerard Butler, Billy Connolly, Frances O'Connor, Ethan Embry, Morton Csokas and David Thewlis ""takes us back in time, only to discover that the present might not exist if the story had not been changed by these characters!"" (Yes! I wrote those words! Not another critic, but it's a true analysis of this fantastic film!) If you loved Richard Donner's LADYHAWKE, you should capture TIMELINE (2003) completely for a good two hours, based on the novel by Michael Crichton! Modern archaeology students are going back in time to save their professor by using the technology of the new age. On the road and on the road are knights of less than good caliber, ladies in need and, above all, a man who feels drawn to a past that he never realized existed for him until he arrived! My review of TIMELINE is FIVE STARS! I can sit here and tell the story, but for you, the viewer, to really enjoy it, I am not! When I first saw TIMELINE, it was to see another wonderful DONNER PRODUCTION and Billy Connolly, a Scot who had lost my heart. The character of ""Marek"" (Gerard Butler) enslaved me at first sight! As ""Creedy"" in REIGN OF FIRE I was easily captivated and ready to fight with dragons I wanted to cheer on in the movie. The torching demise of ""Creedy"" gave me cause to end their existence."
