,text,label,aug_text
232,October 19 to Zagreb from Amsterdam economy class and return October 24 Zagreb to Amsterdam. This was first time on Croatian. Planes are new comfortable enough for economy class and they run on time. Both flights were packed. Flight staff are remarkably friendly and attentive. They appear happy with their job and communicate that to the passengers. Served snacks and sandwiches and drinks efficiently for the 1.5 hour flight. Croatian Airline office in Zagreb was anxious to help and very friendly. The flights were loaded efficiently and the bags delivered promptly.,1,October 19 to Zagreb from Amsterdam Economy Class and October 24 Zagreb to Amsterdam. This was the first time in Croatian. Aircraft are new enough for economy class and they run on time. Both flights were fully booked. The flight crew is remarkably friendly and attentive. They seem happy with their work and communicate that to passengers. Snacks and sandwiches and drinks were available for the 1.5-hour flight. Croatian airline office in Zagreb was eager to help and very friendly. Flights were loaded efficiently and bags were delivered immediately.
233,London to Bari return via Linate. Perfect trip. Pleasant ground and cabin staff all flights arrived ahead of schedule all planes A320s clean and smart. Luggage arrived without problems if slightly slow as is usual at Heathrow.,1,"London - Bari back via Linate. Perfect journey. Pleasant ground and cabin staff all flights arrived ahead of schedule all aircraft A320 clean and smart. Luggage arrived without any problems, although a little slowly as usual at Heathrow."
234,ZRH-FRA-GOT. No problems with the flights (although first one a bit delayed). Staff attentive and efficient and planes clean and neat. The sandwich they serve is Economy for the flight is Mozzarella Egg Plant and Aubergine! What on earth makes them think that this is a good combination and why not just serve a cheese sandwich? Judging by the amount of them left by passengers this is a common view point. Overall very good service but trying a little too hard to make a basic sandwich snack into something almost inedible.,1,"ZRH-FRA-GOT. No problems with the flights (although a little late at first). The staff were attentive and efficient and the planes clean and tidy. The sandwich they serve is economy for the flight is mozzarella egg and eggplant! What on earth makes them think this is a good combination and why not just serve a cheese sandwich? Judging by the amount of passengers left behind, this is a common view. Overall very good service, but a little too hard tried to turn a simple sandwich snack into something almost inedible."
235,Manchester to Zurich morning flight departing 08.40 has been late in departing on a number of times recently. This causes problems for onward connecting flights or train departures. The reputation of Swiss being punctual is being harmed which is a shame. The quality of the refreshments - a very cold dry croissant not even wrapped (hygienic reasons it should be) is not acceptable! Swiss could do better. Otherwise the flights are excellent service top-class.,1,"The morning flight from Manchester to Zurich, which took off at 8.40am, has been delayed several times lately. This leads to problems with connecting flights or cancellations of trains. The reputation of punctuality of the Swiss is damaged, which is a pity. The quality of the refreshments - a very cold, dry croissant that is not even packaged (for hygienic reasons it should be) - is unacceptable! The Swiss could do better. Otherwise, the flights are excellent service of the highest order."
236,I flew Brisbane to London via KL - return with Malaysian airlines and was more than happy with every aspect of the experience both on the A330 and the A380. I look forward to flying with them again as soon as possible.,1,I flew Brisbane to London via KL - back with Malaysian Airlines and was more than happy with every aspect of the experience on both the A330 and A380. I look forward to flying with them again as soon as possible.
237,PDX-AMS-PDX. I was seated in economy plus for the both legs and this is definitely more pleasurable than the basic economy. However the seat cushion still remain hard and quite uncomfortable for a 10 hours flight. Food was okay and very good entertainment system. The crew was professional and attentive on the PDX-AMS. Unfortunately the cabin crew on the return flight was borderline lazy doing the minimum and spending more time socializing on the back of the aircraft than paying attention to the passenger and especially the cleanliness of the bathrooms.,1,"PDX-AMS-PDX. I was sitting in economy plus for both legs and that's definitely more comfortable than the basic economy. The seat cushion remains hard and rather uncomfortable even after 10 hours of flight. The food was okay and the entertainment system very good. The crew was professional and attentive to the PDX-AMS. Unfortunately, the cabin crew on the return flight were borderline lazy, doing the minimum and spending more time socialising on the back of the plane than paying attention to the passenger and, above all, the cleanliness of the bathrooms."
238,LPL-PMI-LPL. A short winter break to Mallorca was made very easy by the efficiency of easyJet. Both flights were full but we still managed to depart and arrive early on both sectors. Cabin crews were both hardworking and patient especially in trying to maximise capacity in the overhead lockers when some passengers seem oblivious of the needs of anyone but themselves. Cockpit crew also kept us well informed throughout both journeys.,1,"LPL-PMI-LPL. A short winter break to Majorca has been made very easy by the efficiency of easyJet. Both flights were full, but we were still able to take off and arrive early in both sectors. Cabin crew have been both diligent and patient, especially in trying to maximise capacity in the upper lockers when some passengers seem to ignore the needs of no one but themselves. The cockpit crew kept us informed during both trips."
239,TCX172 26th December and TCX173 16th January. I must admit that I was dreading flying with Thomas Cook and became obsessed with reading the reviews trying to find a good one but I was very surprised and happy. we flew from Gatwick to Punta Cana on December 26th. Check in was a breeze and the flight was on time. The seats are fine we booked exit seats row 9 H and K so about 6 foot of room in front of us. The food was not bad the crew were lovely and didn't stop for the whole of the flight they were very chatty. The return flight was just as great I have no problem with flying with them again in fact after this flight I must admit that the service was far better than Virgin Premium Economy.,1,"TCX172 December 26 and TCX173 January 16. I must admit that I was afraid to fly with Thomas Cook and was obsessed with reading the reviews to find a good one, but I was very surprised and happy. We flew from Gatwick to Punta Cana on December 26. Check-in was a breeze and the flight was on time. The seats are fine, we booked the exits row 9 H and K, so about 6 feet in front of us. The food was not bad, the crew was very nice and did not stop throughout the flight, they were very chatty. The return flight was just as great, so I have no problem flying with them again, as after this flight I have to admit that the service was much better than Virgin Premium Economy."
240,Travelled SYD-SIN-ZRH. SYD-SIN on the old (and very full) 777-200. The entertainment system on this leg is awful barely any good movies to watch very limited. Food was fine. Arrived in Singapore early gate to connecting flight just next door too good to be true. They say if it's too good to be true it probably is - the flight to Zurich was delayed 4 hours due to a hydraulic problem with the plane (oil leaking throughout the wing). Although this was extremely frustrating the staff were extremely helpful assisting people who were going to miss their next connecting flights etc. When we finally got on the flight to Zurich (an A380) the staff were great. Food pretty good and entertainment much better. Singapore Airlines always provide excellent service and Changi airport is very easy to navigate.,1,"Traveled to the United States. SYD-SIN on the old (and very full) 777-200. The entertainment system on this leg is terrible, hardly good films to watch, very limited. The food was fine. Arrived early in Singapore, connecting flight next door too good to be true. They say that if it is too good to be true, then it is probably so - the flight to Zurich was delayed by 4 hours due to a hydraulic problem with the plane (oil in the wing leak). Although extremely frustrating, the staff were extremely helpful and helped people who would miss their next connecting flights etc. When we finally boarded the flight to Zurich (an A380), the staff were great. Food pretty good and entertainment much better. Singapore Airlines always provides excellent service and Changi Airport is very easy to reach."
241,Glasgow-Birmingham-Glasgow. Slight 20 min delay both ways but no real issue. Aircraft seating space was good. Staff were happy. Choice of refreshments for a 1 hour flight more than satisfactory. Cost of flights competitive and realistic. Would use again.,1,"Glasgow-Birmingham-Glasgow. A slight 20 minutes delay in both directions, but no real problem. The seats on planes were good. The staff were satisfied. The choice of refreshments for a 1-hour flight is more than satisfactory. The cost of flights competitive and realistic. Would use again."
242,"We were headed home from Vancouver Island, hoping to have two or three weeks of travel time to arrive back in Ontario. On June 2nd we heard from our youngest daughter that she had been admitted to hospital. We drove to our closest major centre for airline travel which was Calgary. We arrived at the ticketing agent at about 1.50 pm and the agent on hearing our situation took things in control, calling the gate to say that she was sending a passenger who needed to get on their flight that was boarding in 20 minutes. She processed my ticket, waved extra baggage costs and put me into a premium seat so I could disembark quickly. I made the flight and arrived home in time to talk to our daughter before the night was out. I/we will will definitely fly Westjet in the future. ",1,"We were on our way home from Vancouver Island and hoped to have two or three weeks to travel to get back to Ontario. On June 2nd, we heard from our youngest daughter that she had been admitted to the hospital. We drove to our nearest major air travel center, Calgary. We arrived at the ticket counter at around 1.50pm and the agent who heard our situation took control and called the gate to say she was sending a passenger who had to board her flight in 20 minutes. She processed my ticket, waved at me with extra baggage charges and put me in a premium seat so I could get off quickly. I flew and got home in time to talk to our daughter before the night was over. I / we will definitely fly Westjet in the future."
243,NRT - Istanbul - Barcelona. Plenty of food and snacks on the long haul flight - I love how they give out Turkish Delights just after take off and a meal menu on all flights. The only complaint was the friendliness of the crew who always looked grumpy and a few were falling asleep at their crew seats during taking off and landing on both sectors. Once they completed their meal service they disappeared and were chatting non stop at the back of the plane with other crew. Other than this a good 2 sectors with TK.,1,"NRT - Istanbul - Barcelona. On the long-haul flight, there's a lot of food and snacks - I love how they hand out Turkish delicacies right after take-off and a menu on all flights. The only complaint was the friendliness of the crew, who always looked grumpy and some fell asleep in their crew seats during take-off and landing on both sectors. When they had finished their meal service, they disappeared and chatted nonstop with other crew members in the back of the plane. Otherwise good 2 sectors at the TC."
244,We have just flown CX 111 Premium Economy to Rotterdam. Unfortunately the airline code shared from Hong Kong to Heathrow and then Rotterdam with British Airways. Cathay Pacific was light years better than BA. The plane was quieter the food and drinks much better the staff more attentive and friendly and the seats much much more comfortable compared to BA. The seat cushion was softer and the recline better the pillow almost full size and the blanket softer and larger. The entertainment system on BA kept cutting out. I would give Cathay 8 out of 10 and BA 6 out of 10.,1,"We just flew to Rotterdam with the CX 111 Premium Economy. Unfortunately, the flight code from Hong Kong to Heathrow and then Rotterdam was shared with British Airways. Cathay Pacific was light years better than BA. The plane was quieter, the food and drinks were much better, the staff more attentive and friendly, and the seats much more comfortable than BA. The seat cushion was softer and the couch better, the cushion almost full size and the blanket softer and larger. The entertainment system on BA was failing. I would give Cathay 8 out of 10 and BA 6 out of 10."
245,KHI-DXB. Had to go earlier to DXB change of booking was very easy check-in was a little bit slow but ground staff very friendly. Flight was very early in the morning so after the check in I fell asleep. The friendly ground staff woke me up at the last minute. Flight was on time the plane in good condition nice seats and good legroom. On the flight they served a hot snack and hot and cold drinks. Would fly them again.,1,"KHI-DXB. The location of the hotel is very good, the rooms are very clean and the rooms are very clean. The flight was very early in the morning, so I fell asleep after checking in. The friendly ground staff woke me up at the last minute. The flight was on time, the plane in good condition, good seats and legroom. On the flight, we had a hot snack and hot and cold drinks. Would let them fly again."
246,"Flight from Vienna to Cologne - VIE-CGN - on the standard A319 airbus. Using the smart price ""class"" (level) my wife and myself had comfortable seats and legroom for this trip of 1h10min. The snack box offered and its contents are just poor the only reason for paying the surcharge called ""smart price"" is preselected seating and one piece of checked in luggage. The general quality of service is acceptable - friendly crew efficient service clean planes plus the feeling of safety/security you buy in a plane of the Lufthansa group. But do not forget: it is still a low cost flight - as a long time Lufthansa frequent traveller I will never get accustomed to the fact that they try to charge £4.90 for a wine. No passenger bought any alcoholic beverage.",1,"Flight from Vienna to Cologne - VIE-CGN - with the standard Airbus A319. With the smart ""class"" (level) price, my wife and I had comfortable seats and legroom for this 1hr 10min trip. The snack box and its contents are simply poor, and the only reason for the extra charge, known as the ""smart price,"" is because of pre-selected seats and a checked bag. The overall quality of service is acceptable - friendly crew, efficient service, clean aircraft plus the feeling of security you get on a Lufthansa Group aircraft. But remember: it's still a budget flight - as a long-time frequent traveller with Lufthansa, I'll never get used to people trying to charge £4.90 for a wine. No passenger bought an alcoholic beverage."
247,CZ 3569 on January 2015 in Business Class Airbus 320 from Shenzhen to Hangzhou. Ground Staff at check-in counter were helpful and friendly. The lounge was very quite clean with a good selection of food and drinks. Boarding very fast breakfast with coffee of a very good quality and flight attendants spoke good English - friendly and smiled. I would definitely recommend China Southern Airlines.,1,CZ 3569 in January 2015 in Business Class Airbus 320 from Shenzhen to Hangzhou. The ground staff at the check-in desk was helpful and friendly. The lounge was very clean and had a good selection of food and drinks. Very fast breakfast with coffee of very good quality and flight attendants spoke good English - friendly and smiled. I would definitely recommend China Southern Airlines.
248,Flown VS-400 to Heathrow in the summer for our annual trip back and we were amazed how friendly and helpful the cabin crew were. I couldn't fault a single thing. Happy staff and great food for aeroplane standard. Always offered us drinks and asking about our welfare. Everything about it was great!,1,"In the summer, we flew to Heathrow for our annual return trip and were amazed at how friendly and helpful the cabin crew were. I couldn't fault myself. Very good location, very clean and comfortable. We kept offering drinks and asking about our well-being. Everything about it was great!"
249,Four internal flights in the last three weeks. Three on time one an hour late and this because a party of VIPs decided to turn up an hour after the scheduled take-off time. All flights satisfactory. Planes in OK condition. Even on short flights we were served refreshments. Nothing computerised and the whole process completed manually. When joining flights outside Yangon (the starting point for most flights) there is 'free' seating. This is because the systems are unable to work out which seats are vacated at each stop.,1,"Four internal flights in the last three weeks. Three hours late on time, and that's because a group of VIPs had decided to show up one hour after the scheduled departure time. All flights satisfactory. Aircraft in good condition. Even on short flights we were provided with refreshments. Nothing computer-aided and the entire process completed manually. On flights outside Yangon (the departure point for most flights), there are ""free"" seats. The systems cannot find out which seats are vacant at each stop."
250,BKK-LHR. Written from the perspective of someone who for the last few years has only used EVA Business Class. Very fast check in at Bangkok the EVA lounge at Bangkok is well furnished and with an ample supply of food and drink. The flight itself was 10 minutes late departing but the time was made up during the flight and we arrived 15 minutes ahead of schedule. The meals were satisfactory and well presented with never ending refills of tea or coffee a range of soft drinks were available throughout the flight. There was also a mid flight snack of rolls and sandwiches served during the flight and water and juice were offered every hour or at the touch of a button from the cabin attendants. The cabin crew were excellent with a good level of English and as I have always found with EVA pleasant and convivial. During the flight a passenger required the assistance of a doctor and the cabin crew dealt with the emergency in a very professional and calm manner. The seat legroom was good (I am over 6 ft tall) my only problem with the seats is that they do not recline enough for me to be fully comfortable but that is probably my Business Class travel being my expectation. I didn't use the IFE as I use my IPad but there was a good selection of movies and my travel companions' IFE were in use throughout the flight with no complaints. The toilets were kept spotless during the flight with a good supply if toiletries. It would be nice if Heathrow used two air bridges for unloading as the time taken to offload 300+ passengers at the furthest gate from Immigration plus the long walk from Gate 35 after a 12 hour flight is unwelcome but that just like the meltdown of the Immigration system at Heathrow is not under EVA's control.,1,"BKK-LHR. Written from the perspective of a person who has only used EVA Business Class in recent years. Very fast check-in in Bangkok at the EVA Lounge in Bangkok, which is well furnished and has a wide range of food and drinks. The flight itself was 10 minutes late, but the time was caught up during the flight and we arrived 15 minutes earlier than planned. Meals were satisfactory and well presented with never-ending refills of tea or coffee a number of soft drinks were available throughout the flight. There was also a stop-off with sandwiches and rolls served during the flight, and water and juice were offered hourly or at the touch of a button by flight attendants. The flight attendants were excellent with a good level of English and, as I have always found at EVA, pleasant and sociable. During the flight, a passenger needed the help of a doctor and the cabin crew handled the emergency very professionally and calmly. The legroom was good (I'm over 6ft tall), my only problem with the seats is that they don't lean back so much that I feel completely comfortable, but that's probably what I expect for business class. I did not use the IFE as I use my IPad, but there was a good selection of films and the IFE of my travel companions was in use throughout the flight without any complaints. The toilets were kept clean during the flight with a good supply of toiletries. It would be nice if Heathrow used two airlifts to unload, as the time needed to unload 300 + passengers at the furthest gate of immigration, plus the long walk from gate 35 after a 12-hour flight, is undesirable, but that, like the collapse of the immigration system at Heathrow, is not under EVA control."
251,Delay of more than 12 hours. Rude and unhelpful staff in Moscow lack of any kind of information post service inexistent. On the way back from MAD to BKK first flight got delayed 2.5 hours so when we arrive in SVO connection to BKK had already departed. Instead of giving us a hotel they gave us a boarding pass to Seoul! We arrived to Seoul without any idea of what to do next nobody say anything to us no information. There they gave us a boarding pass to BKK with Korean airlines for 6 hours later. Arrive into Bangkok with more than 12 hours delay they inform us that our bags were still in Moscow. The worst customer service.,1,"Delay of more than 12 hours. The staff were very rude and unhelpful and the information service was not available. On the way back from MAD to BKK, the first flight was delayed by 2.5 hours, so that the connection to BKK had already departed when arriving in SVO. Instead of giving us a hotel, they gave us a boarding pass to Seoul! We came to Seoul without any idea what to do next no one tells us anything, no information. There they gave us a boarding pass for 6 hours at the BKK with Korean airlines. After arriving in Bangkok more than 12 hours late, they tell us that our suitcases are still in Moscow. The worst customer service."
252,London Gatwick to Holguin and return from Havana. Flights were on time both ways. On the outbound flight the entertainment system was not working. Food good service was fine. Aircraft was a IL-96 built in 2007. Flight smooth seats were OK. Was fine for the price we had paid.,1,"London Gatwick to Holguin and back from Havana. Flights were on time in both directions. The entertainment system did not work on the outbound flight. The food was good. The plane was an IL-96 built in 2007. The seats were fine, the price we paid was fine."
253,Travelled with them from Dar es Salaam to Mumbai on 23 Dec return 4 Jan 2015. Inflight service from Dar to Seychelles was awful. We had ordered chicken meals instead were given pasta. Because of the time factor and that they had only 2 attendants to serve 120 passengers they didn't respond to our call and when they did it was as if they were doing us a favour. Seychelles to Mumbai and back the service was good.,1,"He travelled with them from Dar es Salaam to Mumbai on 23 December 2015 and returned on 4 January 2015. The flight service from Dar to Seychelles was terrible. We had ordered chicken meals instead of pasta. Due to the time factor and the fact that they only had 2 conductors to serve 120 passengers, they did not respond to our call and when they did, it was as if they were doing us a favor. Seychelles to Mumbai and back the service was good."
254,I had the pleasure of the new A380 flying LAX-ICN connecting to an A330 for ICN-BKK. I was upstairs in Travel Class (Economy) and would have to rate the experience as the best of all my Economy Class flights over a million miles of travel. The new design seats are plenty comfortable enough especially when the redesign generated another inch or so of legroom (via thinner back cushioning). The crew was the usual Asiana well-oiled and very attentive machine and everything went off without the slightest hitch. The in-flight entertainment is presented on a beautiful 10-inch touch screen but it could have benefited from a broader range of offerings as is found on Cathay Pacific Singapore Airlines and other competitors in the region. It is a minor complaint though given the amazing quiet and smoothness of the A380 ride. Asiana has long been a favorite carrier of mine and the most recent experience only reinforced it.,1,"I had the pleasure of flying the new A380, which was connected to an A330 for ICN-BKK. I was in economy class above and would have to rate the experience as the best of all economy class flights over a million miles. The new design seats are sufficiently comfortable, especially if the redesign (with thinner back upholstery) gives an additional inch or so of legroom. The crew was the usual well-oiled and very attentive Asiana machine and everything went smoothly. The in-flight entertainment is presented on a beautiful 10-inch touchscreen, but it could have benefited from a wider range of services offered by Cathay Pacific Singapore Airlines and other competitors in the region. But given the A380 ""s astonishing calm and smooth running, that's a small complaint. Asiana has long been a favourite aircraft carrier of mine and recent experience has only strengthened it."
255,LHR-CMB A340. Delayed out but meal vouchers and written apology given. Chaotic boarding procedure but smiling welcome onboard by crew. Clean but outdated aircraft and IFE. Comfortable seat good bar service with nibbles 2 full meal services. Food range good but too spicy. Friendly efficient crew . Prompt baggage arrival in CMB.,1,"LHR-CMB A340. Delayed, but food vouchers and written apology. Chaotic entry procedure, but smiling welcome by the crew. Clean but outdated aircraft and IFE. Comfortable seating, good bar service with nibbles, 2 full board services. The food is good but too spicy. Friendly efficient crew. Prompt arrival of luggage in CMB."
256,BOG-GYE-BOG operated by Avianca’s SAM subsidiary although you would never know apart from reading that fact from the small notice printed on the side of the aircraft and the aircraft a Fokker 100 the entire fleet of which in Avianca colours are operated by SAM. However for all intents and purposes this is an Avianca service and after check-in I went to the Avianca Business Class Lounge at Bogota. This Lounge proudly advertises the fact that it has won awards for the best Business Class Lounge in Latin America – it’s difficult to understand why as it is large very impersonal and depressing and has the absolute minimum of food choice. It seems that when the Fokker 100s are used on international services they are parked off-gate on a remote stand which means the dreaded bus. Business Class comprises a cramped 2 rows of 2x2. The hot meal service started about 1 hr into this 1.5 hr flight. Even then service was slow and by the time this service reached Row 2 where I was sat we were well into the descent and the service was withdrawn. The return service was much better but the on-time arrival benefit was lost whilst we awaited a tug to push us back onto the remote stand and then another delay waiting for the bus. Meanwhile another two international flights had arrived and a huge line awaited us in the Immigration Hall.,1,"BOG-GYE-BOG is operated by Avianca's SAM subsidiary, although you would never know if you did not read from the small note on the side of the aircraft and the plane a Fokker 100, whose entire fleet is operated by SAM in Avianca colours. But basically this is an Avianca service and after checking in I went to the Avianca Business Class Lounge in Bogota. This lounge proudly advertises that it has been named the best business class lounge in Latin America. It is hard to understand why it is so large, very impersonal and depressing, and has the bare minimum of food choices. It seems that the Fokker 100 is parked off the gate on a remote stand during international services, which means the dreaded bus. Business Class consists of 2 narrow 2x2 rows. The hot food service started about an hour after the 1.5-hour flight. Even then, service was slow and by the time this service reached the second row where I was sitting, we were already well into the downturn and service was discontinued. The return service was much better, but the advantage of arriving on time was lost while we waited for a tug to take us back to the remote stand and then to the bus. In the meantime two more international flights had arrived and in the immigration hall a huge queue was waiting for us."
257,"Booked through AC Vacations and my wife and I got a great deal on a package for three nights in Jamaica. For the overall value, we were actually pretty happy. I'm 6'3 and yes, the seats have a medieval aesthetic which meant the person in front literally had no chance of reclining their seat and I spent the trip with one leg in the aisle when possible. For four hours, though, I can suck it up and enjoy decent service from the 3 flight attendants. Paying for food, booze and iPads is relatively good value as well. We found it on par with Sunwing and, as always, better than United Airlines.",1,"Booked through AC Vacations and my wife and I got a lot on a package for three nights in Jamaica. In terms of the overall value, we were actually quite satisfied. I'm 6 '3 and yes, the seats have a medieval aesthetic, which means the front seats literally had no chance to lean back and I spent the ride with one leg in the aisle if possible. But I can soak it up for four hours and enjoy decent service from the three flight attendants. Payment for food, alcohol and iPads is also relatively cheap. We thought it was on par with Sunwing and, as always, better than United Airlines."
258,I flew SYD to AKL on a 777-200U after flying from Saigon and it was a real pleasure to fly. The cabin was new and very comfortable. The IFE was great with a very responsive touch screen that was more like a tablet than the usual unresponsive screens. The seat was very good with plenty of space - I am a large man and usually my knees touch the back of the seat but not on this plane. I didn't try the food as I was not feeling that well but the crew have a relaxed but competent manner.,1,"I flew from Saigon to AKL on a 777-200U and it was a real pleasure to fly. The cabin was new and very comfortable. The IFE was great with a very responsive touchscreen that looked more like a tablet than the usual non-responsive screens. The seat was very good and there was plenty of space - I'm a tall man and usually my knees touch the back of the seat, but not on this plane. I didn't try the food because I didn't feel that good, but the crew is relaxed but competent."
259,Highly Recommended. Flight from Delhi to Amsterdam. Check-in was smooth and departure was on-time. Courteous flight crew good food but could be improved and nice comfortable seat. On-time arrival and smooth transfer to the next flight. Overall outstanding experience and would like to choose KLM for future international trips.,1,Highly recommended. Flight from Delhi to Amsterdam. Check-in went smoothly and departure was on time. Courteous flight staff good food but could be improved and nicer comfortable seat. Arrive on time and transfer to the next flight without any problems. Overall excellent experience and would like to choose KLM for future international travel.
260,My flight was cancelled on May 15th in Spain due to French air traffic controllers being on strike. We got to the gate within 20 mins of departure then screen flashed up cancelled and Ryanair staff vanished as well. Had to queue for 5 hours (standing) for replacement booking over 30 hours later. Cancellation not Ryanair's fault but their staff were few and did not seem to know much. Were put up in a hotel but had to pay for meals which I will try to reclaim. Some people tried rebooking on their mobiles but site kept crashing. Bit of a shambles really!,1,"My flight was cancelled in Spain on 15 May because French air traffic controllers went on strike. We got to the gate within 20 minutes of departure, then the screen flashed and Ryanair staff disappeared too. Had to queue for 5 hours (standing) to get a replacement booking over 30 hours later. The cancellation was not Ryanair's fault, but the staff were thin and didn't seem to know much. I was put in a hotel but had to pay for meals, which I will try to reclaim. Some tried to rebook on their phones, but the site kept crashing. A bit of chaos really!"
261,A330-300 was clean The staff was courteous the AVOD monitor with its Camera and gave a true picture of aircraft position and terrain. I like their Chanel 5 for Pop music.,1,The A330-300 was clean The staff were polite and gave a real picture of the aircraft position and terrain. I like her Chanel 5 for pop music.
262,"IAD-VIE. Flight left and arrived on-time. Older plane but serviceable. Seats were small. Excellent food and service. My wife ordered (in advance) a special ""seafood meal"". The regular economy beef meal was good. Will definitely fly with them again.",1,"IAD-VIE. The flight went and arrived on time. Older aircraft, but usable. The seats were small. Excellent food and service. My wife ordered a special ""seafood meal"" (in advance). The regular economy was doing well. Will definitely fly again."
263,My husband and I booked a flight with Transat in June for Barcelona from Montreal in their Club Class. The night before departure we were bumped down to economy class. I had reserved months in advance and only for Club. Because of our distress Air Transat booked us on Option Plus class and gave us 4 seats across for added comfort. They also refunded us half of each ticket plus gift certificates for future travel. The new refurbished flights were wonderful both in Options Plus and in Club with roomy seats luxuriously long seatbelts and pampering from the flight attendants. Champagne great food wine and steady stream of special snacks and the movies were all up to date. We arrived early. Our experience with Transat was fabulous.,1,"My husband and I booked a flight with Transat from Montreal to Barcelona in Club Class in June. The night before we left, we were pushed into Economy Class. I had booked months in advance and only for club. Due to our distress, Air Transat booked us in Option Plus class and gave us 4 seats for added comfort. They also refunded us half the ticket plus vouchers for future trips. The newly renovated flights were wonderful both in the Plus and Club options, with spacious seats, luxuriously long seat belts and the pampering of flight attendants. Champagne, wine and a steady stream of special snacks and movies were up-to-date. We arrived early. Our experience with Transat has been fabulous."
264,"VIE-JFK on OS 087 in Business Class. Immaculate cabin with very comfortable seats (180 lie flat). Fantastic screens for VOD but selection of movies and tv shows limited. Offered champagne juice and an Austrian cocktail. menus distributed and on board chef took orders for lunch. Takeoff delayed 30 minutes without explanation. After takeoff hot towels distributed followed by excellent lunch service - appetizers from the trolley followed by soup excellent entree and great selection of desserts followed by a selection of individually prepared coffees. Before arrival a second excellent meal. Wonderful wine selection nicely poured. Service was very attentive if without much of a smile (ironically Austrian's motto is ""We fly for your smile""). Notably the bathrooms were kept immaculate throughout the entire flight. Overall superb inflight service with the best catering of any airline.",1,"VIE-JFK under OS 087 in Business Class. Flawless cabin with very comfortable seats (180 lying flat). Fantastic screens for VOD, but the choice of movies and TV shows is limited. There was champagne juice and an Austrian cocktail. menus and on board Cook took orders for lunch. The launch was delayed by 30 minutes without giving any reason. After the start, warm towels were handed out, followed by an excellent lunch - snacks from the shopping cart, followed by soup, excellent appetizers and a wide selection of desserts, followed by a selection of individually prepared coffees. Before arrival a second excellent meal. Wonderful wine selection beautifully served. The service was very attentive, albeit without much smile (ironically, the motto is ""We fly for your smile""). It is noteworthy that the bathrooms were kept perfectly throughout the flight. Overall, excellent in-flight service with the best catering of all airlines."
265,"Being the first time flying with QantasLink, I was eager to see how standards compared with big brother Qantas. Airport Check In and security was all smooth through Brisbane. It was once I stepped on board that I noticed me and my colleague had the worst seats possible on the plane. Row 25 (back row near the toilets) and seats E and F which had no width and felt almost prison like. In addition to this the Boeing 717 has tail mounted engines which made the flight quite noisy - especially when trying to talk or listen to the cabin crew. Would recommend people sitting in rows 20 and forward to avoid this issue. Inflight services by Cabin Crew were excellent. Great breakfast options and Drinks. Cabin Crew were constantly looking to top up water. No IFE made the 3 and bit hour journey drag on - considering we had read that iPads were offered on this aircraft? I think for the money paid for these tickets some IFE needs to be offered. Aircraft arrived slightly late which was confusing as we took off early - but the delay was not an issue. Modern interior on board and as usual and great experience with Qantas on their regional carrier - Qantaslink",1,"When I first flew with QantasLink, I was curious to see how the standards compared to big brother Qantas were. Airport check-in and security checks in Brisbane went smoothly. Once I got on the plane, I noticed that me and my colleague had the worst seats on the plane. Row 25 (back row of toilets) and seats E and F, which were not wide and felt almost like a prison. The Boeing 717 also has rear-mounted engines that made the flight quite noisy - especially when trying to talk to or listen to cabin crew. Would recommend people to sit in row 20 and further to avoid this problem. The cabin crew's flight service was excellent. Great breakfast and drinks. Cabin crew were constantly searching for water. No IFE made the three-and-a-half hour journey longer - had we read that iPads were on sale on that plane? I think for the money that is paid for these tickets, IFE has to be offered. Planes arrived a little late, which was confusing as we took off early - but the delay was not an issue. Modern interior on board and as always good experience with Qantas on their regional airline - Qantaslink"
266,Gold Coast-Kuala Lumpur The seats were larger than expected with excellent legroom. The onboard food options were the best I have experienced very tasty and cheap. On time and altogether a great trip.,1,"Gold Coast-Kuala Lumpur The seats were larger than expected and had excellent legroom. The food on board was the best I have ever experienced, very tasty and cheap. Punctual and overall a great trip."
